@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.1793,0.049909,1678.8,-5.085,452.2,0.054684,4,4,1.184,9,0.051148,0.021807,555.38,0.50533,0,0.017293,1.4142,0,0.31844,6.7082,1
0.18945,0.047187,1906.6,-5.0448,452.2,0.050727,4,4,1.236,15,0.03906,0.0080143,571.56,0.26838,0,0.013289,1.4142,0,0.29291,7.2457,1
0.19541,0.052632,2021.5,-5.0565,452.2,0.061647,3,4,1.0452,16,0.010441,0.017619,535.81,0.19046,0,0.0080518,0,0,0.41522,9.3808,1
0.18833,0.058984,2190.6,-5.0591,452.2,0.05283,4,4,0.90612,26,0.038885,0.019356,430.8,0.50886,0,0.015754,0,0,0.2098,11.958,1
0.17935,0.065336,1852.1,-5.1588,452.2,0.052251,3,4,0.94801,27,0.028502,0.016334,601.21,0.40845,69.776,0.0067648,1.2247,0,0.38251,13.248,1
0.17928,0.067151,1800.3,-4.9945,473.73,0.054582,3,4,1.2148,13,0.024327,0.018307,378.44,0.50693,71.418,0.0079224,1.2247,0,0.42034,10.198,1
0.18595,0.055354,1693,-5.0559,473.73,0.054551,2,4,1.2389,11,0.039792,0.024034,112.35,0.35643,0,0.0059456,0,0,0.16832,4.6904,1
0.19631,0.046279,1785.4,-5.0447,473.73,0.055878,3,4,1.2605,9,0.020975,0.0079369,430.46,0.2472,0,0.0082784,1.2247,0,0.26008,6.364,1
0.19043,0.058076,1900.5,-5.0317,473.73,0.057004,3,4,1.3462,20,0.007864,0.023524,433.34,0.2189,0,0.015135,1.2247,4,0.061947,12.649,1
0.19566,0.065336,1983,-5.0257,473.73,0.047841,2,12,1.2548,25,0.028036,0.0154,279.45,0.11293,0,0.018185,1,0,0.24927,13.229,1
0.19847,0.065336,1979.3,-5.0266,473.73,0.043179,4,4,1.2472,34,0.031647,0,420.54,0.64649,71.418,0.017565,1.4142,4,0.306,5.831,1
0.18556,0.065336,1804.3,-5.192,452.2,0.062132,3,4,1.1047,23,0.049257,0.014405,516.61,0.63409,69.776,0.025636,1.2247,0,0.37772,10.724,1
0.17232,0.071688,1683.5,-5.1815,452.2,0.064334,3,4,0.98888,24,0.049676,0.018915,252.5,0.074871,0,0.0087896,0,0,0.3157,3.4641,1
0.15692,0.075318,1728.5,-5.1941,452.2,0.059731,3,4,0.9031,24,0.035291,0.017537,261.45,0.39786,0,0.012856,0,0,0.049042,3.4641,1
0.15644,0.063521,1604.4,-5.1206,452.2,0.0588,3,4,0.9942,23,0.015519,0.021474,224.04,0.30535,0,0.014564,0,0,0.23227,4.7958,1
0.16,0.060799,1666,-5.1577,452.2,0.052516,3,4,1.0116,22,0.01962,0.0074277,247.2,0.31566,0,0.015411,1.2247,4,0.09012,3.3166,1
0.16126,0.061706,1677.7,-5.1592,452.2,0.049755,2,12,0.97815,24,0.020533,0.013999,351.52,0.20817,69.776,0.023332,0,0,0.28194,0,1
0.16523,0.067151,1813.3,-5.1745,430.66,0.074398,3,4,0.84909,22,0.024035,0.014604,443.77,0.29581,0,0.028427,1.2247,1.4142,0.21869,8.124,1
0.16825,0.068058,1894.9,-5.1254,452.2,0.071478,1,11,0.86549,18,0.0077404,0.012426,399.6,0.21727,69.776,0.025382,1,6.2048,0.16801,3,1
0.16452,0.062613,1644.7,-5.1561,452.2,0.056371,1,11,0.91432,21,0.024364,0.01066,134.25,0.49253,69.776,0.025299,0,0,0.26077,5.6125,1
0.16103,0.064428,1873,-5.0313,430.66,0.048769,1,11,1.0142,21,0.00064073,0.01209,261.84,0.75683,0,0.017329,0,2.3452,0.31782,6.4807,1
0.16452,0.058076,1718,-4.9284,452.2,0.044056,1,12,1.1135,17,0.018367,0.0154,553.61,0.48793,69.776,0.011796,0.70711,2.4495,0.12472,2.9155,1
0.16513,0.056261,1516.2,-5.1279,452.2,0.042453,2,12,0.98631,22,0.010908,0.0050524,379.42,0.38598,0,0.0064248,1.4142,2.4495,0.23323,15.556,1
0.16596,0.057169,1907.8,-4.9865,452.2,0.046001,3,11,1.0032,39,0.029227,0.005093,423.11,0.74571,0,0.013123,1.2247,0,0.31076,18.735,1
0.17543,0.055354,1703.9,-4.9049,452.2,0.04994,1,12,1.1788,40,0.027964,0.010023,438.09,0.57841,0,0.0052621,1,2.4495,0.39259,4.4721,1
0.17488,0.060799,1682.6,-4.8501,452.2,0.044892,1,12,1.2647,40,0.0054473,0.013896,254.52,0.58263,0,0.011107,0.70711,0,0.21591,0,1
0.17577,0.061706,1626.9,-4.7649,452.2,0.044444,2,12,1.2526,40,0.029756,0.0052912,119.72,0.47477,0,0.0041025,1.4142,0,0.063097,0,1
0.18495,0.061706,1700.2,-4.7555,452.2,0.044134,3,12,1.2583,40,0.046388,0.007483,486.9,0.22433,69.776,0.010629,1.2247,2.4495,0.20932,0,1
0.19904,0.063521,1905.8,-4.7437,473.73,0.049563,1,13,1.3222,40,0.062924,0.012004,605.1,0.40378,71.418,0.018523,0,0,0.094807,17.889,1
0.22474,0.057169,2084.4,-4.8242,473.73,0.057979,3,12,1.2719,24,0.07067,0.016892,605.48,0.31553,0,0.022755,1.2247,2.4495,0.30945,18.974,1
0.24348,0.053539,2257.5,-4.7024,473.73,0.067424,2,12,1.4728,10,0.049695,0.0085367,478.31,0.27397,0,0.028163,1,6.9282,0.39715,8.6603,1
0.24503,0.054446,2287.1,-4.8561,473.73,0.081506,4,4,1.4861,9,0.020771,0.015717,460.19,0.42014,0,0.020359,0,1.4142,0.11819,10.392,1
0.23996,0.062613,2072.4,-4.6297,473.73,0.057253,2,13,1.4916,34,0.0056235,0.018464,230.87,0.70295,0,0.011174,1.4142,7.6485,0.084571,9.2195,1
0.24476,0.065336,2235.7,-4.6427,473.73,0.077145,2,13,1.4765,14,0.037835,0.010889,230.23,0.36173,0,0.022168,1.4142,7.6485,0.094356,13.229,1
0.25166,0.058984,2119.8,-4.5734,473.73,0.069993,4,4,1.5036,9,0.035789,0.020036,162.03,0.38319,71.418,0.013607,2,4.2426,0.18393,4.7434,1
0.25494,0.051724,2210.9,-4.5785,495.26,0.071854,4,4,1.5215,9,0.033953,0.019378,391.69,0.39224,73.023,0.011807,0,0,0.15059,0,1
0.2607,0.044465,2258.6,-4.6406,495.26,0.073874,4,4,1.4738,9,0.039014,0.019578,422.6,0.3336,0,0.013556,2,4.2426,0.28388,0,1
0.26662,0.034483,2369.1,-4.6264,495.26,0.066879,2,13,1.4122,9,0.040845,0.015319,646.74,0.23307,0,0.014512,1.4142,7.6485,0.12305,0,1
0.27321,0.030853,2611.7,-4.6641,495.26,0.080172,2,13,1.4524,9,0.050061,0.011224,669.51,0.2643,0,0.019649,1,7.6485,0.085689,0,1
0.28496,0.026316,2712.3,-4.6564,495.26,0.07651,3,4,1.4223,9,0.018844,0.010366,446.55,0.5705,0,0.0024972,1.2247,4.2426,0.2652,0,1
0.27571,0.022686,2758.7,-4.8039,495.26,0.080335,3,4,1.3535,9,0.067774,0.0055569,628.43,0.6478,0,0.015054,0,0,0.36836,0,1
0.25164,0.029038,2426,-4.8311,495.26,0.082152,3,4,1.2218,9,0.057585,0.013581,111.65,0.051053,0,0.010139,1.2247,4.2426,0.10871,0,1
0.24935,0.03539,2748.4,-4.8028,495.26,0.077832,2,13,1.3728,9,0.03984,0.01329,588.52,0.18151,0,0.0115,0,2.5495,0.22739,0,1
0.26437,0.03902,2678,-4.8448,495.26,0.078754,3,5,1.2971,9,0.053079,0.011132,137.23,0.3476,0,0.0085896,1.2247,4.4721,0.33767,0,1
0.27066,0.041742,2762.5,-4.8527,495.26,0.075958,3,5,1.197,9,0.044404,0,526.97,0.094352,73.023,0.024808,1.2247,0,0.10194,0,1
0.27894,0.03902,2879.1,-4.8485,473.73,0.062549,4,5,1.2798,9,0.028843,0.013955,428.98,0.42785,71.418,0.029595,0,0,0.30771,0,1
0.27663,0.03176,2890.3,-4.7771,473.73,0.047953,3,5,1.345,9,0.044178,0.010737,661.58,0.29651,0,0.0095881,1.2247,0,0.19939,0,1
0.26483,0.03176,2576.2,-4.8117,473.73,0.058715,3,5,1.3389,9,0.051361,0.010044,590.41,0.23954,0,0.020368,0,0,0.18588,0,1
0.25671,0.038113,2619.7,-4.801,473.73,0.062084,3,5,1.2934,9,0.049015,0.0092985,245.37,0.33685,0,0.024506,1.2247,1.5811,0.37745,0,1
0.24612,0.036298,2530.3,-4.8589,473.73,0.07806,2,4,1.1186,9,0.044261,0.0040582,1090.9,0.88038,0,0.027917,0,4,0.50895,4.7434,1
0.27263,0.03902,3560.3,-5.12,473.73,0.042116,3,13,0.83022,14,0.061226,0.016831,2094.3,0.66927,0,0.037079,1.2247,7.6485,0.46474,10.247,1
0.27362,0.050817,4994.1,-5.0339,473.73,0.012772,1,13,0.59826,24,0.092339,0.0067907,1083.5,0.4865,71.418,0.0081805,1,2.5495,0.15602,0,1
0.33495,0.040835,4030.5,-5.026,452.2,0.031637,1,14,0.74884,14,0.15591,0.01925,2258.9,0.40519,69.776,0.012375,0,0,0.37216,9.1652,1
0.41876,0.032668,7526.1,-4.9686,452.2,0.022453,1,13,0.96818,12,0.13681,0.010186,3045.3,0.25172,209.33,0.011529,0.70711,2.5495,0.2785,4.2426,1
0.42434,0.034483,6494.9,-5.0005,258.4,0.019798,2,13,0.58862,17,0.075684,0.006851,609.16,0.53222,52.745,0.0089514,0,2.5495,0.36141,6.5192,1
0.39176,0.03539,7411.8,-4.8553,430.66,0.014358,1,12,0.52436,17,0.097808,0.005667,1230.3,0.62541,0,0.0088178,0.70711,0,0.18384,2.9155,1
0.3755,0.032668,6086.4,-4.8394,258.4,0.030628,1,13,0.45971,16,0.026469,0.010186,2284.6,0.19248,149.19,0.017007,0,3.6056,0.14974,6.3246,1
0.38803,0.029038,5696.8,-4.84,258.4,0.033245,1,14,0.6219,12,0.050839,0.0062869,983.91,0.52185,74.593,0.0085108,0,0,0.17271,3.4641,1
0.36218,0.03539,5746.6,-4.7268,301.46,0.026271,1,13,0.55564,14,0.11754,0.012021,1868.2,0.28356,267.22,0.0097967,0,2.5495,0.21114,2.6458,1
0.31175,0.037205,4482,-4.874,732.13,0.040551,1,13,0.46143,13,0.091037,0.013627,1564.6,0.38569,217.47,0.016004,0,2.5495,0.13152,2.5495,1
0.30901,0.025408,4654.2,-4.7879,430.66,0.013638,1,12,0.63061,13,0.071349,0.011762,1542.5,0.56259,254.78,0.012841,0,2.4495,0.24016,5.7009,1
0.2788,0.026316,3459.6,-4.7418,430.66,0.01637,1,12,0.64435,8,0.10718,0.013822,1403.4,0.89423,263.73,0.016211,0,0,0.26194,6.9282,1
0.2266,0.039927,3515.6,-5.1251,107.67,0.045746,1,12,0.41764,25,0.085746,0.018058,486.42,1.0305,131.86,0.025704,0,2.4495,0.26697,15.811,1
0.2139,0.04265,3594.2,-5.1561,107.67,0.045254,1,13,0.30303,28,0.069886,0,1688.8,0.053002,127.39,0.011802,0,2.5495,0.06347,7.4833,1
0.18093,0.039927,1928.6,-5.124,409.13,0.03959,1,13,0.39105,29,0.051123,0.016484,1080.6,0.81463,66.37,0.013849,0,0,0.034867,13.73,1
0.18501,0.029038,2383.4,-4.8971,86.133,0.035566,1,13,0.30924,15,0.042854,0.017025,656,0.91546,113.94,0.016428,0,0,0.089569,12.247,1
0.20078,0.019964,2289.7,-4.7818,107.67,0.024414,1,13,0.44294,9,0.038351,0.0052129,888.38,0.39385,34.047,0.011834,0,2.5495,0.17059,3,1
0.17036,0.026316,1694,-4.962,107.67,0.024094,1,12,0.44064,13,0.06789,0.013383,827,0.43675,96.299,0.015576,0.70711,8.8318,0.14063,5.7009,1
0.14668,0.033575,1482.2,-4.8587,279.93,0.0042744,0,0,0.35317,14,0.019047,0.0078061,356.09,0.66011,290.5,0.0035693,0,0,0.03629,2.6458,1
0.17531,0.029946,1865.1,-4.7826,710.6,0.018133,1,13,0.43318,14,0.047736,0.010426,861.6,0.1897,247.4,0.011806,0.70711,9.5394,0.11004,3.7417,1
0.17267,0.026316,2278.3,-4.8436,107.67,0.019648,1,14,0.40908,12,0.007148,0.016207,338.53,1.1998,180.16,0.010384,1,0,0.19005,8.4853,1
0.1759,0.049909,1965.7,-5.3771,107.67,0.029109,3,13,0.2566,26,0.037134,0.032624,963.48,1.4369,112.92,0.025589,0,2.5495,0.084754,17.292,1
0.18835,0.068966,3222.8,-5.6116,344.53,0.064639,1,13,0.35309,35,0.027526,0.0096888,444.31,0.37589,210.98,0.0041092,0.70711,0,0.22505,4.1833,1
0.18395,0.047187,2088.2,-5.4274,366.06,0.028586,2,13,0.54349,25,0.025751,0.028896,1078.1,0.95589,166.1,0.012934,1,0,0.29447,15,1
0.18114,0.033575,2109.5,-5.2749,495.26,0.052935,2,13,0.67218,17,0.038703,0.014604,530.27,0.89409,73.023,0.017624,1,0,0.31849,10.909,1
0.16741,0.034483,1821.6,-5.1243,344.53,0.016851,1,13,0.8453,11,0.054585,0.006851,744.35,0.67295,161.14,0.017691,0.70711,0,0.28897,6.2048,1
0.14554,0.030853,1501.2,-5.0981,344.53,0.015789,1,13,0.86976,10,0.070578,0.012961,886.5,0.64628,60.905,0.0022829,0,0,0.40618,8.0623,1
0.09896,0.045372,774.59,-5.2882,366.06,0.017511,1,13,0.46593,24,0.058222,0.027599,662.07,0.96503,234.9,0.0068783,0,5.7009,0.36183,17.321,1
0.077036,0.064428,369.39,-5.4503,646,0.010385,1,18,0.30778,35,0.023613,0.0076462,100.67,0.64253,166.8,0.0012233,0,3,0.097207,5.9161,1
0.084484,0.043557,829.47,-5.1367,279.93,0.017223,1,14,0.40453,26,0.021206,0.029488,284.25,0.99779,274.5,0.0038098,0.70711,6.4807,0.15698,14.866,1
0.087681,0.024501,564.21,-5.0627,107.67,0.012071,2,12,0.42961,18,0.018261,0.0088213,294.23,0.31069,34.047,0.00961,1,9.1652,0.02033,7.9373,1
0.076878,0.037205,522.6,-5.0986,258.4,0.001921,0,0,0.40645,19,0.031328,0.018374,232.86,0.5837,139.55,0.0031418,0,0,0.11565,0,1
0.062149,0.04265,356.69,-5.1963,258.4,0.0017938,0,0,0.49542,18,0.026985,0.010775,241.17,0.74985,117.94,0.0025521,0,0,0.26247,5.1962,0
0.053445,0.04265,196.48,-5.315,366.06,0.0091828,0,0,0.68456,16,0.021273,0.0062211,141.95,0.43858,62.78,0.0031259,0,0,0.2472,10.198,0
0.045215,0.044465,151.58,-5.2687,279.93,0.003922,0,0,0.31689,31,0.014353,0.0044916,77.561,0.1324,122.76,0.0019315,0,0,0.17567,6.8191,0
0.044332,0.043557,117.11,-5.3216,258.4,0.0072803,0,0,0.48979,19,0.0043579,0.0088911,37.96,0.52739,0,0.0023987,0,0,0.24871,12.329,0
0.046071,0.040835,176.19,-5.1642,279.93,0.0023413,0,0,0.56947,15,0.0043182,0.017217,10.403,0.64303,54.899,0.0018922,0,0,0.19423,8.6603,0
0.043523,0.029038,118.34,-5.1615,279.93,0.004222,0,0,0.62229,9,0.012718,0.014966,78.781,0.38999,54.899,0.0019639,0,0,0.20916,3.6742,0
0.038639,0.025408,71.297,-5.2231,258.4,0.00051425,0,0,0.71007,12,0.012735,0.0083168,51.422,0.57292,52.745,0.00046904,0,0,0.27646,8.124,0
0.035128,0.034483,44.165,-5.2872,258.4,0.0050776,0,0,0.40701,20,0.0037213,0.015319,33.851,0.58072,204.28,0.00364,0,0,0.20545,5.4772,0
0.037851,0.03902,19.407,-5.3507,581.4,0.0057332,0,0,0.50266,15,0.0072396,0.013955,13.425,0.27797,0,0.0033017,0,0,0.14259,6.7082,0
0.032359,0.044465,25.592,-5.3161,258.4,0.0012748,0,0,0.48791,14,0.0149,0.012704,26.495,0.42909,241.71,0.0010811,0,0,0.22097,8.775,0
0.024129,0.046279,-35.451,-5.42,129.2,0.0038995,0,0,0.30251,26,0.007883,0.0064804,42.594,0.86476,98.678,0.0016565,0,0,0.13414,8.0623,0
0.027208,0.046279,-76.76,-5.592,107.67,0.0026822,0,0,0.36895,19,0.006421,0.0064804,11.737,0.32666,152.26,0.0024811,0,0,0.14123,11.533,0
0.02716,0.044465,-31.862,-5.4581,559.86,0.0084896,0,0,0.41064,12,0.0041381,0,30.037,0.69829,232.92,0.0028451,0,0,0.12392,0,0
0.025947,0.046279,-20.129,-5.4133,301.46,0.0045892,0,0,0.29416,19,0.0026356,0.011224,14.207,0.46999,213.17,0.0039117,0,0,0.1174,11.113,0
0.026624,0.049909,-51.918,-5.5397,258.4,0.0018211,0,0,0.31692,25,0.004547,0.0047587,22.996,0.40773,105.49,0.00051367,0,0,0.060724,11.18,0
0.0275,0.045372,-40.5,-5.4734,387.6,0.0048789,0,0,0.31743,29,0.0049642,0.0078587,31.908,0.6635,144.45,0.0031936,0,0,0.18189,6.5955,0
0.028416,0.047187,-1.6389,-5.3789,150.73,0.006002,0,0,0.52536,22,0.0055539,0.016683,2.3007,0.3107,90.08,0.00072962,0,0,0.13108,0,0
0.025329,0.057169,-46.959,-5.5092,279.93,0.0047016,0,0,0.38283,29,0.0067668,0.020372,41.611,0.79291,219.6,0.0020484,0,0,0.21031,14.748,0
0.024801,0.061706,-75.383,-5.6071,495.26,0.0042172,0,0,0.2943,37,0.0093146,0.013999,49.773,0.3206,178.87,0.0047056,0,0,0.11642,8.6023,0
0.032326,0.050817,18.768,-5.4726,150.73,0.015203,1,12,0.47495,25,0.012168,0.021474,28.485,0.73499,161.14,0.0031749,0,0,0.19994,13.693,0
0.033961,0.043557,11.081,-5.4097,150.73,0.0055432,0,0,0.46263,22,0.00352,0.013337,8.7752,0.48058,40.285,0.004638,0,0,0.096889,5.7446,0
0.033056,0.04265,32.667,-5.3872,172.27,0.0074417,0,0,0.51553,22,0.0069374,0.015861,8.694,0.07697,149.19,0.0016109,0,0,0.14882,7.4162,0
0.031049,0.055354,6.4531,-5.4119,409.13,0.0048458,0,0,0.54855,17,0.0031031,0.018069,8.7537,0.35369,209.88,0.0024225,0,0,0.060593,6.5192,0
0.032435,0.054446,8.9179,-5.4334,387.6,0.0050197,0,0,0.52892,17,0.007031,0.017921,7.561,0.27052,0,0.0018823,0,0,0.19151,5.831,0
0.034098,0.043557,-6.3679,-5.3849,409.13,0.0034342,0,0,0.40987,13,0.0073979,0,10.915,0.23483,199.11,0.0020289,0,0,0.15114,2.5495,0
0.029225,0.054446,-28.502,-5.4539,581.4,0.0026225,0,0,0.41745,18,0.0097154,0.01925,21.935,0.7866,79.118,0.0033417,0,0,0.13367,10.817,0
0.027638,0.057169,-40.129,-5.6118,387.6,0.01195,2,12,0.32427,26,0.0041393,0.010186,14.975,0.73115,258.4,0.0011029,0,0,0.15791,13.491,0
0.030465,0.050817,-39.679,-5.6444,236.87,0.002826,0,0,0.26365,32,0.012248,0.017313,30.932,0.33472,0,0.0019714,0,0,0.16559,8,0
0.037486,0.045372,8.098,-5.5721,387.6,0.0092,0,0,0.53228,22,0.014304,0.013612,16.473,0.66803,182.72,0.0042892,0,0,0.34657,14.832,0
0.041381,0.04265,27.341,-5.4843,409.13,0.0068255,0,0,0.71496,12,0.0084863,0.008798,20.758,0.28368,187.72,0.0007971,0,0,0.15157,4.2426,0
0.040967,0.041742,39.619,-5.5428,215.33,0.0093862,0,0,0.46802,19,0.0081427,0.016855,7.5371,0.75415,136.19,0.0051415,0,0,0.24267,8.1548,0
0.044618,0.056261,30.208,-5.6895,236.87,0.012458,1,9,0.46332,19,0.015039,0.022595,44.82,0.43672,151.5,0.0037775,0.70711,5.6125,0.22049,5.3385,0
0.051104,0.059891,172.62,-5.6098,409.13,0.011677,1,7,0.67788,22,0.017355,0.0073721,81.018,0.33545,0,0.002657,0,0,0.32927,5.7446,0
0.056406,0.058076,106.26,-5.6494,236.87,0.011249,1,9,0.78319,22,0.016469,0,71.682,0.69332,208.22,0.0041238,0.70711,3.6742,0.3438,9.3808,0
0.060722,0.059891,269.33,-5.4397,775.2,0.0147,2,10,0.97971,14,0.012425,0.010426,120.5,0.57151,465.83,0.0059247,1,6.7082,0.17789,7,0
0.061491,0.054446,214.08,-5.5293,796.73,0.0064735,0,0,0.84779,15,0.015219,0.0049703,106.3,0.6162,370.47,0.0046657,0,0,0.36513,5.4772,0
0.053188,0.060799,163.77,-5.577,430.66,0.0079749,0,0,0.66521,18,0.022333,0.019652,125.65,0.78371,68.094,0.0027933,0,0,0.34736,6.7082,0
0.042736,0.067151,21.28,-5.7495,775.2,0.0084302,0,0,0.48502,20,0.016413,0.0095605,30.549,0.35944,365.43,0.00089772,0,0,0.18001,8.3666,0
0.040581,0.058076,76.066,-5.622,775.2,0.0077837,0,0,0.53159,25,0.00566,0.0088911,22.704,0.17485,376.68,0.0056855,0,0,0.20172,16.202,0
0.041157,0.069873,7.7272,-5.7604,409.13,0.016736,1,13,0.33194,41,0.013308,0.021807,15.428,0.42536,0,0.0053847,0.70711,7.6485,0.16808,10.124,0
0.049187,0.071688,137.67,-5.5591,775.2,0.011249,1,9,0.7018,20,0.020006,0.023515,134.6,0.80522,91.358,0.0064231,0.70711,7.6485,0.27319,15.166,0
0.057431,0.054446,270.92,-5.5271,430.66,0.0094006,0,0,0.54463,18,0.018714,0.023837,153.98,0.54118,280.76,0.005543,0,0,0.17704,6.7082,0
0.061382,0.050817,312.7,-5.4532,409.13,0.004712,0,0,0.8169,15,0.013549,0.011762,99.699,0.41741,265.48,0.0032168,0,0,0.25961,5.4772,0
0.063413,0.049002,207.34,-5.4632,775.2,0.0050084,0,0,0.70963,14,0.010753,0.0066683,74.433,0.42568,376.68,0.0052735,0,0,0.26414,3.7417,0
0.065029,0.049002,366.14,-5.3868,775.2,0.015817,1,10,0.62027,13,0.0079006,0.0066683,117.94,0.16062,303,0.0026359,0,0,0.25766,0,0
0.065332,0.047187,283.32,-5.4537,538.33,0.0041298,0,0,0.49556,14,0.014359,0.010346,60.544,0.27916,388.2,0.0051758,0,0,0.17774,5.9161,0
0.07134,0.053539,340.27,-5.4154,215.33,0.0028436,0,0,0.49277,18,0.021461,0.01394,234.6,0.59977,117.94,0.0013539,0,0,0.28351,3,0
0.078244,0.054446,606.81,-5.3208,409.13,0.0054191,0,0,0.82178,13,0.014394,0.014058,189.78,0.17742,0,0.0057847,0,0,0.30504,3.6056,0
0.076636,0.046279,458.98,-5.4036,215.33,0.015194,1,26,0.71922,16,0.0091036,0.015198,231.78,0.059752,204.28,0.0084699,0.70711,18.385,0.13549,2.8284,0
0.076082,0.044465,372.71,-5.3195,796.73,0.014863,1,26,0.77073,14,0.0009692,0.011002,112.04,0.65457,481.26,0.0092663,0.70711,18.385,0.21529,3.7417,0
0.076612,0.040835,391.61,-5.2425,796.73,0.0036392,0,0,0.8395,14,0.0047732,0.012175,137.93,0.077583,92.618,0.0036963,0,0,0.07151,0,0
0.075487,0.037205,469.87,-5.3218,818.26,0.0073539,0,0,0.78291,14,0.0067611,0.0071163,153.95,0.30385,409.13,0.002238,0,0,0.2435,0,0
0.077823,0.043557,492.5,-5.2772,387.6,0.0050014,0,0,0.68803,14,0.0080582,0.013337,82.218,0.67363,0,0.00054818,0,0,0.096636,2.6458,0
0.077156,0.045372,442.42,-5.1498,818.26,0.0072337,0,0,0.81006,15,0.0078944,0.0078587,58.73,0.48873,419.76,0.0051107,0,0,0.22723,2.7386,0
0.079438,0.046279,476.91,-5.1844,818.26,0.012223,1,28,0.81551,15,0.0037001,0.0079369,168.05,0.73971,487.72,0.0052017,0.70711,16.31,0.42056,8.2158,0
0.0775,0.048094,560.86,-5.3609,236.87,0.011661,1,19,0.37629,24,0.018123,0.0093427,186.47,0.47424,220.12,0.0076259,0.70711,16.31,0.29331,9.1652,0
0.070963,0.04265,600.9,-5.2683,409.13,0.0022487,0,0,0.35825,22,0.016407,0.0098364,259.1,0.35663,344.87,0.0015473,0,0,0.021091,4.6904,0
0.069913,0.043557,337.42,-5.3126,818.26,0.0095318,0,0,0.37381,22,0.011536,0.010889,147.99,0.11254,0,0.0049761,0,0,0.080308,6.6332,0
0.067156,0.048094,471.08,-5.2635,409.13,0.0074443,0,0,0.32374,26,0.018169,0.011442,160.41,0.61937,93.861,0.0037218,0,0,0.11411,5.099,0
0.079744,0.038113,446.67,-5.1668,861.33,0.0058104,0,0,0.45425,20,0.036561,0.019056,251.31,0.899,0,0.0035683,0,0,0.27838,12.649,0
0.10068,0.029038,753.88,-4.9507,409.13,0.0030615,0,0,0.66494,10,0.036228,0.011478,373.73,0.84147,281.58,0.0027178,0,0,0.25401,7.746,0
0.10582,0.029038,817.23,-4.8808,473.73,0.00098521,0,0,0.64832,8,0.039697,0.0081164,401.15,0.68885,159.69,0.00046227,0,0,0.25467,2,0
0.13047,0.024501,1147.7,-4.7563,516.8,0.0026277,0,0,0.46486,9,0.069467,0.0066683,819.26,0.97402,105.49,0.0003623,0,0,0.15045,3,0
0.17979,0.025408,1986.8,-4.4819,516.8,0.0010851,0,0,0.7457,10,0.08737,0.0058809,970.11,0.90557,0,0.001194,0,0,0.35236,2.2361,0
0.21538,0.027223,2095.1,-4.3903,516.8,0,0,0,0.79786,10,0.02139,0.0092985,380.01,0.63442,0,0,0,0,0.24836,2.2361,0
0.18404,0.03176,1849,-4.6652,516.8,0.00055272,0,0,0.59108,11,0.094932,0.012004,1070.7,1.1119,288.9,0.00085485,0,0,0.36099,6.2048,0
0.11745,0.036298,855.02,-4.9203,193.8,0.0026443,0,0,0.35692,17,0.068667,0.0081164,696.58,0.80009,45.679,0.00051703,0,0,0.046424,0,0
0.10375,0.03539,713.98,-4.9254,495.26,0.0007549,0,0,0.579,11,0.038777,0.0069406,233.1,0.47686,282.82,0.00069624,0,0,0.26226,4.062,0
0.088458,0.03902,702.82,-5.0126,516.8,0.00136,0,0,0.5945,14,0.029164,0.0042076,47.896,1.1572,197.36,0.0045844,0,0,0.26176,7.4833,0
0.084514,0.036298,720.51,-5.4597,344.53,0.031662,1,12,0.3485,19,0.0065596,0.0099405,226.01,0.73199,136.19,0.007066,0,0,0.16288,0,0
0.089476,0.033575,561.03,-5.2089,409.13,0.0045139,0,0,0.44225,14,0.022916,0.0087275,233.42,0.82645,199.11,0.0082672,0,0,0.12312,5.2915,0
0.072776,0.040835,526.28,-5.1975,538.33,0.0013786,0,0,0.41704,15,0.030693,0.014911,241.94,0.4867,131.86,0.001186,0,0,0.098746,6.7082,0
0.063586,0.044465,338.59,-5.3001,473.73,0.0024734,0,0,0.48902,20,0.015879,0,117.29,0.63261,142.84,0.002338,0,0,0.22373,7.0711,0
0.080707,0.040835,607.53,-5.0464,452.2,0.0057985,0,0,0.62176,10,0.039317,0.0074554,286.73,0.33885,0,0.0035864,0,0,0.18126,7.4162,0
0.10189,0.041742,609.24,-5.2546,473.73,0.0069098,0,0,0.5947,9,0.03598,0.0097312,290.32,0.93918,0,0.0091071,0,0,0.31219,3,0
