@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
47.439,236.87,0
53.864,236.87,0
63.794,753.66,0
71.521,2110.3,0
43.255,409.13,0
33.732,0,0
30.057,236.87,0
28.721,21.533,0
27.034,0,0
34.91,193.8,0
43.387,0,0
41.873,0,0
43.566,258.4,0
72.337,2153.3,0
67.145,1399.7,0
52.942,732.13,0
69.848,732.13,0
54.375,710.6,0
58.216,689.06,0
65.368,710.6,0
68.411,689.06,0
60.882,710.6,0
65.6,215.33,0
66.339,1485.8,0
66.442,1550.4,0
67.064,775.2,0
65.536,150.73,0
60.899,559.86,0
72.528,1162.8,0
64.588,538.33,0
58.567,753.66,0
55.849,193.8,0
60.399,0,0
56.965,193.8,0
55.431,193.8,0
56.961,495.26,0
58.841,279.93,0
55.125,0,0
57.344,0,0
56.555,0,0
56.171,43.066,0
53.601,0,0
54.76,193.8,0
55.937,0,0
53.941,21.533,0
49.818,366.06,0
51.471,64.6,0
50.552,0,0
57.152,0,0
64.354,1012.1,0
74.72,1162.8,0
63.341,0,0
61.448,43.066,0
56.645,172.27,0
54.477,0,0
64.811,301.46,0
63.76,710.6,0
58.543,2239.5,0
62.517,2217.9,0
66.56,2217.9,0
64.016,2304.1,0
63.932,2239.5,0
82.019,1938,0
74.134,1938,0
73.343,2131.8,0
67.335,2261,0
69.502,1938,0
62.264,1916.5,0
54.364,2131.8,0
52.014,1744.2,0
46.635,0,0
52.392,1808.8,0
50.827,473.73,0
49.374,473.73,0
50.776,495.26,0
42.696,193.8,0
45.586,0,0
44.17,236.87,0
41.206,366.06,0
40.353,452.2,0
39.467,452.2,0
35.388,0,0
36.497,279.93,0
55.725,581.4,0
22.044,646,1
35.411,624.46,1
79.731,646,1
165.33,667.53,1
245.82,667.53,1
489.26,689.06,1
468.74,667.53,1
318.04,409.13,1
175.17,430.66,1
246.79,452.2,1
392.21,473.73,1
645.33,495.26,1
547.77,516.8,1
123.46,495.26,1
80.236,495.26,1
64.35,2174.9,1
95.419,2433.3,1
68.636,2454.8,1
89.955,2347.1,1
70.386,2368.7,1
94.506,2368.7,1
94.367,2174.9,1
88.378,2476.3,1
70.36,2411.7,0
49.271,0,0
30.958,0,0
28.998,64.6,0
36.675,1248.9,0
26.517,0,0
42.338,21.533,0
45.206,0,0
34.387,43.066,0
32.069,0,0
48.838,43.066,0
46.999,43.066,0
40.707,0,0
33.549,0,0
28.651,215.33,0
34.149,86.133,0
32.054,43.066,0
25.779,150.73,0
0,0,0
0.74466,215.33,0
6.2845,1205.9,0
22.449,172.27,0
24.235,172.27,1
0,0,1
1161.5,0,1
1670.5,0,1
1407.3,0,1
1599.6,0,1
1842.1,21.533,1
1952.4,21.533,1
2225.6,21.533,1
2373.4,43.066,1
2356.9,21.533,1
2599,21.533,1
2749.4,43.066,1
2886.6,43.066,1
3028.5,43.066,1
3729.4,43.066,1
3421.5,64.6,1
3514.9,64.6,1
3406,43.066,1
3057.3,43.066,1
2943.2,43.066,1
2856.3,43.066,1
2991.9,43.066,1
2807.8,43.066,1
2895.1,64.6,1
2921.1,64.6,1
3199.7,64.6,1
3248.2,64.6,1
3261.4,64.6,1
3207.1,86.133,1
3208.3,86.133,1
3286,86.133,1
3418.5,86.133,1
3494.4,86.133,1
3597.4,86.133,1
3679,86.133,1
3759,86.133,1
3772,86.133,1
3835.5,86.133,1
3925.2,86.133,1
3926.4,86.133,1
3952.6,86.133,1
3808.4,86.133,1
3531.3,86.133,1
3354,86.133,1
3357.5,86.133,1
3542.2,86.133,1
3856.1,107.67,1
3259.7,107.67,1
2709.7,107.67,1
1809.9,107.67,1
1566.9,86.133,1
501.88,43.066,1
85.729,0,1
7.4884,1636.5,1
9.7443,86.133,1
13.407,107.67,1
0,86.133,0
10.037,107.67,0
11.342,64.6,0
15.295,0,0
16.005,0,0
23.151,0,0
29.311,215.33,0
36.611,1873.4,0
23.818,1894.9,0
0.67989,1765.7,0
36.344,1873.4,0
36.336,1938,0
53.392,107.67,0
53.821,1981.1,0
37.267,1916.5,0
47.514,129.2,0
48.102,150.73,0
32.572,107.67,0
22.968,323,0
10.5,172.27,0
0,0,0
0,258.4,0
0.65487,215.33,0
23.254,236.87,0
43.885,495.26,0
44.667,516.8,1
845.55,495.26,1
1195.3,473.73,1
1655.1,452.2,1
1872.7,452.2,1
1941.8,452.2,1
2085.4,452.2,1
2266.5,473.73,1
2241.2,473.73,1
2308.6,473.73,1
2297.7,473.73,1
2306.7,473.73,1
2311.1,473.73,1
2328.5,473.73,1
2409.4,473.73,1
2366.4,473.73,1
2297.2,452.2,1
2314.2,473.73,1
2270.3,473.73,1
2287.2,452.2,1
2219.9,452.2,1
2275.5,452.2,1
2249.7,452.2,1
2109.9,430.66,1
2059.4,430.66,1
1959.9,430.66,1
1791.9,430.66,1
1747.4,430.66,1
1784.5,430.66,1
1782.6,430.66,1
1800.6,430.66,1
1845,430.66,1
1915.6,430.66,1
1999.3,430.66,1
1999.6,430.66,1
1993.7,430.66,1
2023.4,452.2,1
2033.9,452.2,1
2078.1,452.2,1
2148.5,452.2,1
2147.3,452.2,1
2194.7,452.2,1
2171.4,452.2,1
2136.7,430.66,1
1886.5,430.66,1
1697.7,430.66,1
1728.2,430.66,1
1830.9,430.66,1
1761.4,430.66,1
1710,430.66,1
1683.8,430.66,1
1684.7,430.66,1
1673.4,430.66,1
1723.2,430.66,1
1787.8,430.66,1
1794.5,430.66,1
1786.5,430.66,1
1882.1,430.66,1
1870.2,430.66,1
2011.6,430.66,1
2211.9,452.2,1
2361.7,452.2,1
2552.1,452.2,1
2565.9,452.2,1
2507.6,452.2,1
2469.5,452.2,1
2440.2,452.2,1
2551.9,473.73,1
2667.4,473.73,1
2795.5,473.73,1
2849.8,473.73,1
2778.3,473.73,1
2780.7,473.73,1
2777.2,473.73,1
2878.4,473.73,1
2833.9,473.73,1
2790.7,473.73,1
2725.8,452.2,1
2538.6,452.2,1
2486.6,452.2,1
2486.1,452.2,1
2550.3,452.2,1
2571.2,452.2,1
2307.4,452.2,1
2313.4,430.66,1
2156,430.66,1
1999.7,430.66,1
2015.2,409.13,1
1825.5,409.13,1
1859.5,775.2,1
1997.1,732.13,1
2108.4,710.6,1
1893,689.06,1
1154.4,667.53,1
1012.1,667.53,1
982.63,710.6,1
623.23,366.06,1
780.37,710.6,1
985.1,710.6,1
928.61,667.53,1
546.56,409.13,1
1116.3,689.06,1
949.21,689.06,1
680.49,430.66,1
896.06,516.8,1
714.96,473.73,1
601.5,473.73,1
263.37,473.73,1
0,452.2,1
0,387.6,1
11.251,409.13,1
35.91,409.13,1
54.844,430.66,1
40.518,430.66,1
25.016,452.2,0
21.132,452.2,0
31.538,452.2,0
41.85,452.2,0
44.817,2217.9,0
38.875,452.2,0
38.307,452.2,0
34.839,1981.1,0
30.384,2282.5,0
33.114,2282.5,0
28.885,2304.1,0
29.057,344.53,0
31.334,2153.3,0
33.383,1959.5,0
29.739,538.33,0
27.137,301.46,0
29.212,301.46,0
29.152,0,0
27.146,86.133,0
27.739,86.133,0
27.302,279.93,0
24.393,258.4,0
21.523,107.67,0
19.498,150.73,0
22.516,301.46,0
25.613,0,0
20.869,409.13,0
15.823,387.6,0
17.873,279.93,0
19.26,301.46,0
18.624,279.93,0
14.264,323,0
15.426,86.133,0
17.526,172.27,0
18.466,107.67,0
16.878,21.533,0
18.233,150.73,0
17.894,64.6,0
20.553,107.67,0
20.618,0,0
21.994,0,0
27.835,0,0
40.429,2347.1,0
32.886,86.133,0
32.112,107.67,0
35.515,409.13,0
40.177,1464.3,0
36.881,1464.3,0
41.61,2390.2,0
49.163,1485.8,0
47.278,2282.5,0
38.573,2024.1,0
36.753,129.2,0
35.723,129.2,0
25.123,430.66,0
29.265,172.27,0
17.886,215.33,0
15.252,172.27,0
17.348,107.67,0
19.072,0,0
14.277,236.87,0
13.406,215.33,0
11.598,129.2,0
13.312,172.27,0
11.197,258.4,0
15.07,301.46,0
15.717,236.87,0
20.292,236.87,0
14.164,258.4,0
13.154,258.4,0
14.423,129.2,0
19.344,86.133,0
17.619,64.6,0
15.78,279.93,0
14.149,236.87,0
12.55,129.2,0
12.078,215.33,0
11.922,172.27,0
12.724,150.73,0
15.461,193.8,0
12.482,258.4,0
11.208,236.87,0
11.012,215.33,0
10.044,236.87,0
8.9298,236.87,0
8.6139,107.67,0
9.256,236.87,0
19.621,86.133,0
14.298,193.8,0
10.988,193.8,0
10.007,236.87,0
10.957,107.67,0
29.71,129.2,0
31.913,150.73,0
29.429,796.73,0
25.464,64.6,0
22.494,86.133,0
21.446,0,0
18.885,0,0
28.44,258.4,0
31.709,0,0
19.078,0,0
13.449,43.066,0
10.327,64.6,0
8.5764,172.27,0
10.258,193.8,0
10.204,193.8,0
19.045,301.46,0
12.315,129.2,0
15.267,473.73,0
16.584,150.73,0
14.896,193.8,0
14.965,279.93,0
12.961,279.93,0
17.992,279.93,0
18.374,0,0
15.499,0,0
15.598,129.2,0
39.609,193.8,0
63.495,1442.7,0
62.482,0,0
52.168,215.33,0
44.892,107.67,0
31.192,172.27,0
25.624,215.33,0
30.959,107.67,0
64.169,3897.5,0
57.043,2885.4,0
47.703,0,0
49.955,150.73,0
51.483,150.73,0
45.435,1119.7,0
58.176,172.27,0
54.855,0,0
53.337,0,0
38.665,172.27,0
38.272,172.27,0
48.383,904.39,0
61.822,925.93,0
71.728,818.26,0
73.076,2433.3,0
73.353,1894.9,0
74.726,2304.1,0
83.475,1916.5,0
80.034,2325.6,0
85.436,2433.3,0
83.757,2174.9,0
78.176,473.73,0
73.527,2045.7,0
67.713,279.93,0
60.378,301.46,0
50.234,0,0
46.111,172.27,0
40.909,452.2,0
41.212,0,0
40.928,409.13,0
59.864,387.6,0
66.882,1894.9,0
63.918,2045.7,0
73.151,279.93,0
72.216,279.93,0
67.414,215.33,0
90.319,8053.4,0
51.783,344.53,0
75.873,129.2,0
67.274,2045.7,0
56.668,150.73,0
40.008,150.73,0
34.503,43.066,0
34.554,43.066,0
38.541,43.066,0
41.168,0,0
129.66,646,1
831.14,689.06,1
656.44,753.66,1
650.74,538.33,1
1195.6,624.46,1
1530.7,689.06,1
1050.4,387.6,1
1123.4,409.13,1
1115.8,430.66,1
1311.6,430.66,1
1300.9,430.66,1
1294.8,430.66,1
1170.9,430.66,1
1008.6,430.66,1
912.31,409.13,1
785.73,409.13,1
765.64,387.6,1
767.86,387.6,1
724.92,732.13,1
658.99,710.6,1
802.79,667.53,1
798.11,646,1
975.94,624.46,1
889.47,602.93,1
738.77,559.86,1
531.81,516.8,1
454.16,473.73,1
367.84,452.2,1
354.62,452.2,1
357.77,452.2,1
343.43,452.2,1
644.96,452.2,1
588.52,430.66,1
429.34,452.2,1
467.97,452.2,1
411.1,473.73,1
407.68,473.73,1
389.33,473.73,1
415.05,473.73,1
427.77,473.73,1
406.48,495.26,1
406.18,495.26,1
449.37,495.26,1
495.97,495.26,1
452.75,516.8,1
443.1,516.8,1
403.44,516.8,1
578.84,538.33,1
982.84,624.46,1
2179.4,473.73,1
3930.4,516.8,1
3924.6,516.8,1
3245.8,495.26,1
4166.5,516.8,1
5155.8,559.86,1
7589.9,559.86,1
7332,559.86,1
6606.2,559.86,1
5753.2,538.33,1
4978.3,538.33,1
4526.4,516.8,1
3661.7,516.8,1
2970.9,495.26,1
2646,495.26,1
2107,473.73,1
1677.4,473.73,1
1890.1,452.2,1
1719.8,452.2,1
1586.1,452.2,1
1758.3,452.2,1
1924.5,452.2,1
1947,452.2,1
1911.5,452.2,1
1827.5,452.2,1
1706.6,430.66,1
1545.4,430.66,1
1434.7,430.66,1
1378.8,430.66,1
1462.6,430.66,1
1424.4,430.66,1
1873.3,430.66,1
1833.9,452.2,1
1960.4,452.2,1
2086.2,452.2,1
2100.2,452.2,1
2054.7,452.2,1
1991,452.2,1
1987.8,473.73,1
2102.3,473.73,1
2332.5,473.73,1
2404.9,473.73,1
2370.1,473.73,1
2459.4,473.73,1
2559.8,495.26,1
2815.5,495.26,1
3126.3,495.26,1
3206.3,495.26,1
3210.9,495.26,1
3309.4,495.26,1
3352.9,495.26,1
3372.6,495.26,1
3453.7,495.26,1
3555.3,495.26,1
3510.7,495.26,1
3381,495.26,1
3333.5,495.26,1
3264.1,473.73,1
2983.4,473.73,1
2910.4,473.73,1
3532.9,473.73,1
4154.7,473.73,1
4433.7,473.73,1
4665.6,473.73,1
4299.1,473.73,1
4039.9,452.2,1
3233.6,452.2,1
2113.8,430.66,1
1273.6,409.13,1
472.42,409.13,1
0,387.6,1
8.474,473.73,1
20.951,430.66,0
30.922,409.13,0
30.838,452.2,0
38.022,473.73,0
36.291,409.13,0
40.377,430.66,0
40.206,2088.7,0
41.772,2024.1,0
43.589,2153.3,0
45.697,559.86,0
45.73,2110.3,0
43.732,2110.3,0
43.523,2153.3,0
43.687,2196.4,0
40.895,2217.9,0
36.99,2088.7,0
38.83,86.133,0
49.586,86.133,0
50.369,0,0
55.524,107.67,0
53.817,86.133,0
53.924,0,0
55.954,43.066,0
64.388,0,0
61.459,0,0
57.452,344.53,0
47.775,753.66,0
39.074,775.2,0
49.327,775.2,0
43.448,732.13,0
25.088,732.13,0
56.55,775.2,0
35.679,775.2,0
65.099,753.66,0
41.619,753.66,0
21.596,753.66,0
6.9193,796.73,0
38.437,775.2,0
110.12,775.2,0
100.64,753.66,0
126.84,775.2,0
92.948,667.53,0
85.649,667.53,0
73.609,796.73,0
83.173,753.66,0
17.99,2024.1,0
0,796.73,0
8.6992,753.66,0
13.561,753.66,0
0,2045.7,0
4.3537,2131.8,0
73.971,796.73,1
578.73,2196.4,1
2364.1,473.73,1
3541,495.26,1
3553.8,538.33,1
2878.1,495.26,1
4386.1,624.46,1
4886.1,538.33,1
3234.9,516.8,1
3143.6,495.26,1
2529.4,495.26,1
1775,452.2,1
1517.4,753.66,1
662.51,710.6,1
210.37,2131.8,1
18.979,495.26,1
44.335,516.8,1
44.76,2239.5,0
42.22,495.26,0
38.193,753.66,0
39.913,0,0
30.486,495.26,0
35.069,344.53,0
25.071,107.67,0
25.489,344.53,0
59.305,2239.5,0
48.062,753.66,0
24.714,732.13,0
4.1027,732.13,0
4.2062,732.13,0
0,710.6,0
11.029,732.13,0
21.836,775.2,0
17.637,710.6,0
29.271,710.6,0
25.149,753.66,0
12.434,732.13,0
7.499,710.6,0
0,710.6,0
1.9639,710.6,0
4.3532,689.06,0
2.2727,775.2,0
18.616,710.6,0
24.823,732.13,0
20.03,775.2,0
30.636,775.2,0
55.373,753.66,0
29.701,753.66,0
54.486,753.66,0
57.242,2067.2,0
66.92,753.66,0
56.121,0,0
52.428,86.133,0
49.335,366.06,0
47.569,258.4,0
53.532,236.87,0
63.915,753.66,0
71.731,2110.3,0
43.334,409.13,0
33.735,0,0
30.251,0,0
28.36,0,0
27.294,0,0
35.68,0,0
43.86,150.73,0
42.253,172.27,0
43.669,0,0
72.534,2153.3,0
66.956,1399.7,0
52.857,732.13,0
69.801,732.13,0
54.595,710.6,0
58.437,107.67,0
65.401,710.6,0
68.495,689.06,0
61.103,710.6,0
65.763,344.53,0
66.671,1485.8,0
66.323,1550.4,0
67.581,775.2,0
65.783,86.133,0
61.014,559.86,0
72.841,1162.8,0
64.664,538.33,0
58.631,753.66,0
55.984,215.33,0
60.582,624.46,0
57.122,193.8,0
55.469,1981.1,0
56.825,86.133,0
59.02,279.93,0
55.077,0,0
58.039,21.533,0
56.543,86.133,0
56.011,215.33,0
53.793,150.73,0
54.838,193.8,0
56.189,64.6,0
53.836,0,0
49.578,366.06,0
51.844,21.533,0
50.689,0,0
57.525,0,0
64.771,1012.1,0
74.949,1162.8,0
63.526,1830.3,0
61.469,0,0
57.2,172.27,0
54.601,0,0
64.71,323,0
63.911,710.6,0
58.594,2239.5,0
62.718,2217.9,0
66.95,2217.9,0
63.633,2304.1,0
63.626,2239.5,0
81.841,1938,0
74.102,1938,0
73.679,2131.8,0
67.681,2261,0
69.715,1938,0
62.644,1916.5,0
54.295,2131.8,0
52.094,1744.2,0
46.065,1787.3,0
52.6,1808.8,0
50.721,473.73,0
49.338,473.73,0
51.199,258.4,0
42.956,193.8,0
45.514,452.2,0
44.436,236.87,0
41.265,366.06,0
40.93,452.2,0
40.338,452.2,0
35.224,0,0
37.188,279.93,0
55.764,279.93,0
22.148,646,1
35.278,624.46,1
80.154,646,1
165.95,667.53,1
246.07,667.53,1
489.71,689.06,1
469.6,667.53,1
318.22,409.13,1
174.5,430.66,1
247.15,452.2,1
392.57,473.73,1
645.3,495.26,1
548.55,516.8,1
123.54,495.26,1
79.899,495.26,1
64.502,2174.9,1
95.397,2433.3,1
68.662,2454.8,1
89.922,2347.1,1
70.52,2368.7,1
94.627,2368.7,1
94.392,2174.9,1
88.33,2476.3,1
70.685,2411.7,0
48.908,689.06,0
30.946,0,0
29.289,129.2,0
36.596,1248.9,0
26.583,107.67,0
42.124,107.67,0
45.815,0,0
35.076,215.33,0
31.774,86.133,0
48.793,43.066,0
47.275,64.6,0
40.449,107.67,0
33.671,107.67,0
29.035,43.066,0
33.929,86.133,0
32.747,215.33,0
26.187,236.87,0
0,0,0
0.86216,0,0
0,0,0
0.84259,21.533,0
7.7645,64.6,0
22.245,516.8,0
11.048,64.6,0
106.31,258.4,0
253.58,301.46,1
637.88,387.6,1
767.81,473.73,1
872.03,516.8,1
1007.8,538.33,1
870.27,150.73,1
911.84,150.73,1
885.49,129.2,1
811.55,129.2,1
834.35,129.2,1
787.97,129.2,1
850.93,129.2,1
925.01,129.2,1
941.71,129.2,1
920.46,129.2,1
947.42,129.2,1
961.9,129.2,1
975.89,129.2,1
1010.3,129.2,1
1064,129.2,1
1106.6,129.2,1
1094,129.2,1
1064.1,129.2,1
1060.7,129.2,1
1155.3,129.2,1
1185.3,129.2,1
1190.6,129.2,1
1267.8,129.2,1
1356.5,129.2,1
1310.7,129.2,1
1282.2,129.2,1
1307.9,129.2,1
1412,129.2,1
1458.7,129.2,1
1411.1,129.2,1
1458.4,129.2,1
1539.6,129.2,1
1631.7,129.2,1
1710.5,107.67,1
1834.4,107.67,1
1845.3,107.67,1
1829.3,107.67,1
1837.4,107.67,1
1806.7,86.133,1
1738.8,86.133,1
1549.3,86.133,1
1615.5,86.133,1
1718.9,107.67,1
2232.6,86.133,1
4012.5,86.133,1
4697.4,86.133,1
5119.2,2217.9,1
6828.9,775.2,1
7472.7,2282.5,1
7534.4,2304.1,1
7505.6,2325.6,1
7474,2304.1,1
8497,2454.8,1
8197,2476.3,1
7930.5,2454.8,1
8112.6,2454.8,1
7684.4,2562.5,1
7154.2,2562.5,1
6677.4,559.86,1
6541.2,2562.5,1
6658.5,753.66,1
7384.3,2390.2,1
7137.8,732.13,1
7953.5,1076.7,1
7711.3,2433.3,1
7702.9,1076.7,1
7894.1,2562.5,1
8195.2,1033.6,1
6737.2,2648.6,1
6475.8,2648.6,1
6076.5,2605.5,1
5736.7,2584,1
5433.6,2519.4,1
5083.3,2476.3,1
5033,2433.3,1
4517.1,2691.7,1
4346.5,2670.1,1
4345.7,2670.1,1
4145.1,2605.5,1
4142,2605.5,1
3964.3,2584,1
3601.1,1141.3,1
3280.6,1119.7,1
3377.4,2497.9,1
3509.4,1119.7,1
3374.8,1141.3,1
3364,2562.5,1
3244.6,2540.9,1
3063.2,2497.9,1
3166.3,2454.8,1
3083,775.2,1
2508.3,775.2,1
2240.5,753.66,1
1889,732.13,1
1359.1,710.6,1
707.95,624.46,1
463.98,689.06,1
401.34,689.06,1
384.95,559.86,1
502.58,581.4,1
524.16,624.46,1
582.5,646,1
620.15,473.73,1
797.97,516.8,1
863.69,516.8,1
929.66,516.8,1
1165.8,559.86,1
1246.4,581.4,1
1267.8,559.86,1
970.1,538.33,1
1020.2,559.86,1
751.16,559.86,1
663.24,559.86,1
448.55,538.33,1
358.19,538.33,1
239.74,473.73,1
210.88,495.26,1
302.3,538.33,1
279.18,279.93,1
341.6,279.93,1
352.41,279.93,1
320.33,279.93,1
393.72,279.93,1
484.4,301.46,1
516.38,301.46,1
543.73,323,1
554.44,344.53,1
527.14,344.53,1
401.48,323,1
291.81,301.46,1
218.83,279.93,1
231.43,279.93,1
147.26,258.4,1
0,193.8,1
3.6322,279.93,1
42.539,236.87,0
50.753,301.46,0
47.077,279.93,0
40.733,301.46,0
16.851,279.93,0
13.995,0,0
13.057,0,0
12.929,344.53,0
11.291,236.87,0
11.904,86.133,0
10.06,258.4,0
12.831,0,0
11.685,0,0
13.106,64.6,0
13.551,150.73,0
12.05,258.4,0
59.683,430.66,0
4.9298,258.4,0
0,279.93,0
44.176,430.66,0
39.078,344.53,0
60.913,387.6,0
50.319,387.6,0
42.072,387.6,0
54.528,344.53,0
59.418,258.4,0
58.211,366.06,0
48.095,323,0
23.77,86.133,0
36.691,86.133,0
38.187,236.87,0
26.181,215.33,0
37.682,0,0
61.006,495.26,0
32.619,366.06,0
0,409.13,0
50.74,430.66,0
126.66,452.2,0
150.67,452.2,0
30.306,409.13,0
21.422,538.33,0
51.962,430.66,0
54.106,495.26,0
32.954,538.33,0
53.778,538.33,0
72.838,473.73,0
69.917,409.13,0
58.665,409.13,0
67.155,495.26,0
22.122,538.33,0
80.936,409.13,0
344.99,495.26,0
444.96,193.8,0
8.985,172.27,0
29.949,495.26,0
31.363,193.8,0
28.946,193.8,0
34.353,193.8,0
45.167,2519.4,0
78.586,2519.4,0
77.465,2497.9,0
76.332,538.33,0
76.205,2497.9,0
82.37,2648.6,0
84.195,2648.6,0
86.589,2605.5,0
89.599,2670.1,0
79.216,2648.6,0
84.63,2584,0
87.354,753.66,0
80.858,2584,0
80.201,689.06,0
75.46,732.13,0
72.17,732.13,0
61.452,2584,0
50.391,646,0
41.033,215.33,0
31.617,107.67,0
27.615,86.133,0
25.563,107.67,0
25.871,86.133,0
32.887,323,0
32.783,107.67,0
28.585,86.133,0
28.937,323,0
28.707,129.2,0
29.925,215.33,0
27.826,689.06,0
5.3088,559.86,0
510.24,624.46,1
835.11,279.93,1
1151.7,279.93,1
1471.3,301.46,1
1578.4,301.46,1
1455.8,301.46,1
1460.3,279.93,1
1356.5,279.93,1
1308.6,258.4,1
1243.3,258.4,1
1420.5,258.4,1
1503.8,258.4,1
1576.3,258.4,1
1583.7,258.4,1
1583.7,258.4,1
1518.7,258.4,1
1382.3,258.4,1
1474.7,258.4,1
1455,236.87,1
1233.4,236.87,1
1343.8,236.87,1
1520.6,236.87,1
1501.5,236.87,1
1438.2,236.87,1
1709.9,559.86,1
1683.8,236.87,1
1503.5,236.87,1
1510.3,236.87,1
1440.4,236.87,1
1413.8,236.87,1
1481,236.87,1
1594.7,236.87,1
1522.9,236.87,1
1669.1,581.4,1
1702.4,559.86,1
1635.5,559.86,1
1592.7,236.87,1
1649.4,559.86,1
1541.5,236.87,1
1511.8,236.87,1
1623.9,236.87,1
1634.1,236.87,1
1531.5,236.87,1
1685.1,236.87,1
1578.8,236.87,1
1488.1,236.87,1
1387.8,215.33,1
1190.8,215.33,1
665.52,193.8,1
80.067,172.27,1
78.721,215.33,1
77.371,215.33,0
72.282,193.8,0
69.684,172.27,0
54.484,193.8,0
39.108,495.26,0
29.829,215.33,0
30.313,193.8,0
53.435,193.8,0
100.7,473.73,0
39.294,2282.5,0
550.93,2411.7,0
394.36,2390.2,0
41.973,2325.6,0
86.609,2411.7,0
72.251,86.133,0
37.392,86.133,0
57.789,43.066,0
76.142,43.066,0
93.252,64.6,0
95.467,8161.1,0
75.843,7945.8,0
67.453,7838.1,0
60.858,8634.8,0
37.176,7924.2,0
26.081,86.133,0
30.464,129.2,0
66.602,236.87,0
17.088,215.33,0
462.26,452.2,1
996.85,516.8,1
1376.8,602.93,1
1737.4,301.46,1
1967.7,301.46,1
2060.9,323,1
2086.9,323,1
1867.3,301.46,1
1739.3,301.46,1
1742,301.46,1
1655.6,279.93,1
1714.6,279.93,1
1776,279.93,1
1685.1,279.93,1
1545.9,279.93,1
1474.9,279.93,1
1434.3,279.93,1
1401.1,258.4,1
1478.1,624.46,1
1538.2,258.4,1
1595.1,258.4,1
1568.2,279.93,1
1511.6,279.93,1
1483.3,624.46,1
1797.3,624.46,1
2026.1,646,1
2040.5,646,1
2067.4,646,1
2058.3,646,1
2068.4,646,1
2064.9,646,1
2082.4,646,1
2184.7,646,1
2283.5,646,1
2297.3,646,1
2285.5,646,1
2294.2,646,1
2346.5,646,1
2311,646,1
2311.4,646,1
2425,279.93,1
2442.3,279.93,1
2419.6,279.93,1
2288.7,279.93,1
2258,279.93,1
3456.5,258.4,1
5128.4,947.46,1
6429.8,947.46,1
6725.8,947.46,1
6276.4,2325.6,1
7493.2,947.46,1
7937.9,947.46,1
8877.3,947.46,1
9271.7,947.46,1
9988.8,968.99,1
9934.2,2347.1,1
10817,2325.6,1
10557,2325.6,1
10538,2325.6,1
10807,2325.6,1
11121,2304.1,1
12103,2454.8,1
11144,2433.3,1
10298,2433.3,1
10649,2433.3,1
10574,2433.3,1
11400,2756.2,1
11926,2777.8,1
11699,2777.8,1
12352,2777.8,1
12166,2627.1,1
12466,2799.3,1
12387,581.4,1
11607,2950,1
10037,2950,1
10016,2928.5,1
9249.8,2885.4,1
8127.1,2842.4,1
7154.6,2799.3,1
6411.8,2756.2,1
6770.4,2756.2,1
6395,2756.2,1
6256.6,2777.8,1
5771.5,2799.3,1
6860,2799.3,1
7472.9,5318.7,1
7256.9,5598.6,1
7209,5598.6,1
7549.1,2734.7,1
7154.9,839.79,1
6210.9,818.26,1
5398.9,818.26,1
4771.6,796.73,1
3962.4,775.2,1
3557.7,753.66,1
3042.1,753.66,1
2770.2,732.13,1
2575.6,732.13,1
2718.5,732.13,1
2765.3,732.13,1
2539.9,732.13,1
2364.1,732.13,1
2274.1,732.13,1
2282.4,753.66,1
2154.4,710.6,1
2028.7,710.6,1
1987.8,710.6,1
1805.4,710.6,1
1612.5,710.6,1
1401.6,710.6,1
1056.3,689.06,1
888.05,689.06,1
744.98,667.53,1
702.94,689.06,1
727.07,689.06,1
701.81,710.6,1
630.28,710.6,1
553.96,689.06,1
507.01,430.66,1
619.57,430.66,1
680.69,452.2,1
699.11,452.2,1
751.34,452.2,1
813.93,452.2,1
816.7,473.73,1
629.4,452.2,1
639.17,452.2,1
769.5,452.2,1
764.54,452.2,1
682.51,452.2,1
694.82,452.2,1
730.17,452.2,1
709.24,452.2,1
626.59,452.2,1
576.66,452.2,1
738.14,452.2,1
820.67,452.2,1
902.85,473.73,1
947.81,473.73,1
899.96,473.73,1
1057,473.73,1
1441.9,473.73,1
1840.2,473.73,1
1698.2,473.73,1
1549.2,452.2,1
249.75,129.2,1
14.929,473.73,0
16.302,473.73,0
29.656,172.27,0
32.929,473.73,0
32.039,150.73,0
29.253,150.73,0
33.656,430.66,0
39.724,193.8,0
44.873,452.2,0
55.104,2131.8,0
73.823,796.73,0
78.799,710.6,0
78.713,904.39,0
75.309,968.99,0
47.279,904.39,0
68.505,904.39,0
65.005,818.26,0
80.737,624.46,0
67.768,753.66,0
66.376,839.79,0
58.906,818.26,0
53.427,839.79,0
46.091,990.53,0
35.337,775.2,0
27.427,818.26,0
16.616,624.46,0
12.024,172.27,0
17.814,21.533,0
20.903,839.79,0
25.889,107.67,0
0,430.66,0
262.61,516.8,1
151.12,452.2,1
42.43,581.4,1
299.15,452.2,1
782.49,516.8,1
997.11,538.33,1
1105,538.33,1
1252.3,538.33,1
1616.2,559.86,1
1774.2,559.86,1
1700.7,538.33,1
1560.5,538.33,1
1361.8,538.33,1
1331,538.33,1
1376.1,538.33,1
1363.7,538.33,1
1443.9,559.86,1
1513.8,559.86,1
