@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.03203,0.066243,51.911,5.6883,495.26,0.005282,0,0,0.29963,31,0.0014552,0.049909,50.922,1.0948,409.13,0.0043195,0,0,0.02621,24,0
0.040884,0.048094,91.371,5.5218,150.73,0.015713,1,13,0.47375,21,0.010309,0.03176,90.382,0.92838,64.6,0.01475,1,13,0.20033,14,0
0.040884,0.048094,91.371,5.5218,150.73,0.015713,1,13,0.47375,21,0.010309,0.03176,90.382,0.92838,64.6,0.01475,1,13,0.20033,14,0
0.042415,0.041742,75.901,5.4662,150.73,0.010471,1,13,0.45526,23,0.01184,0.025408,74.912,0.87275,64.6,0.009508,1,13,0.18184,16,0
0.042415,0.041742,75.901,5.4662,150.73,0.010471,1,13,0.45526,23,0.01184,0.025408,74.912,0.87275,64.6,0.009508,1,13,0.18184,16,0
0.041443,0.04265,104.61,5.42,172.27,0.0088008,0,0,0.49279,24,0.010868,0.026316,103.62,0.82652,86.133,0.0078383,0,0,0.21937,17,0
0.041443,0.04265,104.61,5.42,172.27,0.0088008,0,0,0.49279,24,0.010868,0.026316,103.62,0.82652,86.133,0.0078383,0,0,0.21937,17,0
0.039232,0.060799,72.914,5.4479,409.13,0.0086049,0,0,0.55526,16,0.0086567,0.044465,71.925,0.85447,323,0.0076424,0,0,0.28184,9,0
0.039232,0.060799,72.914,5.4479,409.13,0.0086049,0,0,0.55526,16,0.0086567,0.044465,71.925,0.85447,323,0.0076424,0,0,0.28184,9,0
0.041015,0.058984,81.086,5.4414,387.6,0.00739,0,0,0.52423,16,0.01044,0.04265,80.097,0.84797,301.46,0.0064276,0,0,0.25081,9,0
0.041015,0.058984,81.086,5.4414,387.6,0.00739,0,0,0.52423,16,0.01044,0.04265,80.097,0.84797,301.46,0.0064276,0,0,0.25081,9,0
0.043043,0.046279,54.221,5.3968,409.13,0.0037831,0,0,0.41982,12,0.012467,0.029946,53.232,0.8034,323,0.0028206,0,0,0.1464,5,0
0.043043,0.046279,54.221,5.3968,409.13,0.0037831,0,0,0.41982,12,0.012467,0.029946,53.232,0.8034,323,0.0028206,0,0,0.1464,5,0
0.036856,0.055354,21.19,5.4629,581.4,0.0037155,0,0,0.42045,16,0.0062808,0.03902,20.202,0.8695,495.26,0.002753,0,0,0.14703,9,0
0.036856,0.055354,21.19,5.4629,581.4,0.0037155,0,0,0.42045,16,0.0062808,0.03902,20.202,0.8695,495.26,0.002753,0,0,0.14703,9,0
0.034895,0.059891,16.335,5.6124,387.6,0.015631,2,13,0.33113,26,0.0043199,0.043557,15.346,1.0189,301.46,0.014668,2,13,0.057706,19,0
0.034895,0.059891,16.335,5.6124,387.6,0.015631,2,13,0.33113,26,0.0043199,0.043557,15.346,1.0189,301.46,0.014668,2,13,0.057706,19,0
0.038473,0.051724,19.871,5.6463,236.87,0.0041141,0,0,0.26174,32,0.0078974,0.03539,18.882,1.0529,150.73,0.0031516,0,0,0,25,0
0.038473,0.051724,19.871,5.6463,236.87,0.0041141,0,0,0.26174,32,0.0078974,0.03539,18.882,1.0529,150.73,0.0031516,0,0,0,25,0
0.04707,0.04265,85.637,5.5715,387.6,0.010895,1,11,0.53234,21,0.016495,0.026316,84.648,0.9781,301.46,0.0099326,1,11,0.2706,14,0
0.04707,0.04265,85.637,5.5715,387.6,0.010895,1,11,0.53234,21,0.016495,0.026316,84.648,0.9781,301.46,0.0099326,1,11,0.2706,14,0
0.052181,0.039927,110.03,5.4882,409.13,0.0090787,0,0,0.70994,14,0.021606,0.023593,109.04,0.89473,323,0.0081162,0,0,0.44821,7,0
0.052181,0.039927,110.03,5.4882,409.13,0.0090787,0,0,0.70994,14,0.021606,0.023593,109.04,0.89473,323,0.0081162,0,0,0.44821,7,0
0.051921,0.039927,142.67,5.5276,215.33,0.011491,1,20,0.47024,19,0.021346,0.023593,141.68,0.93411,129.2,0.010528,1,20,0.20851,12,0
0.051921,0.039927,142.67,5.5276,215.33,0.011491,1,20,0.47024,19,0.021346,0.023593,141.68,0.93411,129.2,0.010528,1,20,0.20851,12,0
0.056128,0.056261,131.47,5.6885,236.87,0.015178,1,9,0.46635,19,0.025552,0.039927,130.48,1.0951,150.73,0.014215,1,9,0.20462,12,0
0.056128,0.056261,131.47,5.6885,236.87,0.015178,1,9,0.46635,19,0.025552,0.039927,130.48,1.0951,150.73,0.014215,1,9,0.20462,12,0
0.064381,0.059891,337.66,5.61,409.13,0.014092,1,7,0.68005,21,0.033805,0.043557,336.67,1.0165,323,0.013129,1,7,0.41832,14,0
0.064381,0.059891,337.66,5.61,409.13,0.014092,1,7,0.68005,21,0.033805,0.043557,336.67,1.0165,323,0.013129,1,7,0.41832,14,0
0.071196,0.058076,244.97,5.6466,236.87,0.012512,1,9,0.78402,22,0.040621,0.041742,243.98,1.0532,150.73,0.01155,1,9,0.52228,15,0
0.071196,0.058076,244.97,5.6466,236.87,0.012512,1,9,0.78402,22,0.040621,0.041742,243.98,1.0532,150.73,0.01155,1,9,0.52228,15,0
0.076291,0.057169,462.69,5.4446,775.2,0.01889,2,10,0.9782,14,0.045716,0.040835,461.7,0.85117,689.06,0.017927,2,10,0.71646,7,0
0.076291,0.057169,462.69,5.4446,775.2,0.01889,2,10,0.9782,14,0.045716,0.040835,461.7,0.85117,689.06,0.017927,2,10,0.71646,7,0
0.077303,0.049909,394.12,5.519,796.73,0.0088777,0,0,0.84903,16,0.046728,0.033575,393.13,0.92557,710.6,0.0079152,0,0,0.58729,9,0
0.077303,0.049909,394.12,5.519,796.73,0.0088777,0,0,0.84903,16,0.046728,0.033575,393.13,0.92557,710.6,0.0079152,0,0,0.58729,9,0
0.072701,0.063521,354.95,5.5969,430.66,0.0093823,0,0,0.54322,21,0.042126,0.047187,353.96,1.0034,344.53,0.0084198,0,0,0.28148,14,0
0.072701,0.063521,354.95,5.5969,430.66,0.0093823,0,0,0.54322,21,0.042126,0.047187,353.96,1.0034,344.53,0.0084198,0,0,0.28148,14,0
0.10679,0.057169,651.97,5.6488,409.13,0.014425,1,9,0.41173,19,0.076212,0.040835,650.98,1.0553,323,0.013462,1,9,0.15,13,0
0.10679,0.057169,651.97,5.6488,409.13,0.014425,1,9,0.41173,19,0.076212,0.040835,650.98,1.0553,323,0.013462,1,9,0.15,13,0
0.088221,0.057169,673.48,5.5407,710.6,0.034672,2,8,0.44961,19,0.057646,0.040835,672.49,0.94722,624.46,0.033709,2,8,0.18787,13,0
0.088221,0.057169,673.48,5.5407,710.6,0.034672,2,8,0.44961,19,0.057646,0.040835,672.49,0.94722,624.46,0.033709,2,8,0.18787,13,0
0.081743,0.064428,523.11,5.5508,193.8,0.025519,2,9,0.56197,27,0.051167,0.048094,522.12,0.95737,107.67,0.024557,2,9,0.30023,21,0
0.081743,0.064428,523.11,5.5508,193.8,0.025519,2,9,0.56197,27,0.051167,0.048094,522.12,0.95737,107.67,0.024557,2,9,0.30023,21,0
0.073304,0.07078,384.2,5.5777,387.6,0.0064171,0,0,0.64309,27,0.042729,0.054446,383.21,0.98421,301.46,0.0054547,0,0,0.38136,21,0
0.073304,0.07078,384.2,5.5777,387.6,0.0064171,0,0,0.64309,27,0.042729,0.054446,383.21,0.98421,301.46,0.0054547,0,0,0.38136,21,0
0.065055,0.067151,260.59,5.7044,538.33,0.015563,1,12,0.43174,28,0.034479,0.050817,259.6,1.111,452.2,0.0146,1,12,0.17,22,0
0.065055,0.067151,260.59,5.7044,538.33,0.015563,1,12,0.43174,28,0.034479,0.050817,259.6,1.111,452.2,0.0146,1,12,0.17,22,0
0.064888,0.07078,363.9,5.5802,387.6,0.023387,1,11,0.44743,36,0.034313,0.054446,362.91,0.98679,301.46,0.022424,1,11,0.1857,30,0
0.064888,0.07078,363.9,5.5802,387.6,0.023387,1,11,0.44743,36,0.034313,0.054446,362.91,0.98679,301.46,0.022424,1,11,0.1857,30,0
0.082683,0.050817,501.88,5.5515,753.66,0.023538,2,10,0.41149,15,0.052108,0.034483,500.89,0.95807,667.53,0.022575,2,10,0.14976,9,0
0.082683,0.050817,501.88,5.5515,753.66,0.023538,2,10,0.41149,15,0.052108,0.034483,500.89,0.95807,667.53,0.022575,2,10,0.14976,9,0
0.095671,0.032668,680.03,5.4522,710.6,0.026163,2,12,0.57573,17,0.065096,0.016334,679.04,0.85876,624.46,0.025201,2,12,0.314,11,0
0.095671,0.032668,680.03,5.4522,710.6,0.026163,2,12,0.57573,17,0.065096,0.016334,679.04,0.85876,624.46,0.025201,2,12,0.314,11,0
0.091952,0.049909,693.34,5.6411,409.13,0.023892,2,9,0.61412,17,0.061377,0.033575,692.35,1.0476,323,0.022929,2,9,0.35239,11,0
0.091952,0.049909,693.34,5.6411,409.13,0.023892,2,9,0.61412,17,0.061377,0.033575,692.35,1.0476,323,0.022929,2,9,0.35239,11,0
0.1051,0.08167,632.3,5.9798,258.4,0.024732,3,9,0.38553,37,0.07452,0.065336,631.31,1.3864,172.27,0.02377,3,9,0.12379,31,0
0.1051,0.08167,632.3,5.9798,258.4,0.024732,3,9,0.38553,37,0.07452,0.065336,631.31,1.3864,172.27,0.02377,3,9,0.12379,31,0
0.11483,0.11071,1487.4,5.953,215.33,0.047874,3,7,0.41576,47,0.08426,0.094374,1486.4,1.3595,129.2,0.046911,3,7,0.15402,41,0
0.11483,0.11071,1487.4,5.953,215.33,0.047874,3,7,0.41576,47,0.08426,0.094374,1486.4,1.3595,129.2,0.046911,3,7,0.15402,41,0
0.10297,0.12341,936.23,5.9613,236.87,0.043009,3,7,0.5036,43,0.072396,0.10708,935.24,1.3679,150.73,0.042047,3,7,0.24186,37,0
0.10297,0.12341,936.23,5.9613,236.87,0.043009,3,7,0.5036,43,0.072396,0.10708,935.24,1.3679,150.73,0.042047,3,7,0.24186,37,0
0.099474,0.12523,794.55,5.9994,409.13,0.034757,2,13,0.44894,67,0.068899,0.10889,793.56,1.4059,323,0.033795,2,13,0.18721,61,0
0.099474,0.12523,794.55,5.9994,409.13,0.034757,2,13,0.44894,67,0.068899,0.10889,793.56,1.4059,323,0.033795,2,13,0.18721,61,0
0.086779,0.11706,681.84,6.0524,129.2,0.043744,5,7,0.4952,77,0.056204,0.10073,680.85,1.4589,43.066,0.042782,5,7,0.23347,71,0
0.086779,0.11706,681.84,6.0524,129.2,0.043744,5,7,0.4952,77,0.056204,0.10073,680.85,1.4589,43.066,0.042782,5,7,0.23347,71,0
0.070238,0.11525,279.69,6.1071,107.67,0.025072,3,12,0.46451,81,0.039662,0.098911,278.7,1.5136,21.533,0.02411,3,12,0.20278,75,0
0.070238,0.11525,279.69,6.1071,107.67,0.025072,3,12,0.46451,81,0.039662,0.098911,278.7,1.5136,21.533,0.02411,3,12,0.20278,75,0
0.075729,0.11434,343.52,5.9738,107.67,0.018496,2,13,0.48044,50,0.045153,0.098004,342.53,1.3804,21.533,0.017534,2,13,0.21871,44,0
0.075729,0.11434,343.52,5.9738,107.67,0.018496,2,13,0.48044,50,0.045153,0.098004,342.53,1.3804,21.533,0.017534,2,13,0.21871,44,0
0.084528,0.080762,407.39,5.7629,387.6,0.031745,1,13,0.69082,16,0.053953,0.064428,406.4,1.1695,301.46,0.030782,1,13,0.42908,10,0
0.084528,0.080762,407.39,5.7629,387.6,0.031745,1,13,0.69082,16,0.053953,0.064428,406.4,1.1695,301.46,0.030782,1,13,0.42908,10,0
0.078897,0.075318,358.54,5.8311,409.13,0.011581,1,12,0.59349,18,0.048322,0.058984,357.55,1.2376,323,0.010618,1,12,0.33176,12,0
0.078897,0.075318,358.54,5.8311,409.13,0.011581,1,12,0.59349,18,0.048322,0.058984,357.55,1.2376,323,0.010618,1,12,0.33176,12,0
0.060886,0.079855,153.09,5.8939,107.67,0.015745,1,13,0.40181,33,0.03031,0.063521,152.1,1.3004,21.533,0.014782,1,13,0.14008,27,0
0.060886,0.079855,153.09,5.8939,107.67,0.015745,1,13,0.40181,33,0.03031,0.063521,152.1,1.3004,21.533,0.014782,1,13,0.14008,27,0
0.051232,0.092559,88.958,5.9277,344.53,0.025355,2,9,0.25512,57,0.020657,0.076225,87.969,1.3343,258.4,0.024392,2,9,0,51,0
0.051232,0.092559,88.958,5.9277,344.53,0.025355,2,9,0.25512,57,0.020657,0.076225,87.969,1.3343,258.4,0.024392,2,9,0,51,0
0.050198,0.098004,177.23,5.8109,129.2,0.032135,5,9,0.28574,45,0.019623,0.08167,176.25,1.2174,43.066,0.031172,5,9,0.030625,39,0
0.050198,0.098004,177.23,5.8109,129.2,0.032135,5,9,0.28574,45,0.019623,0.08167,176.25,1.2174,43.066,0.031172,5,9,0.030625,39,0
0.052824,0.065336,121.63,5.6984,129.2,0.026957,1,16,0.40889,34,0.022249,0.049002,120.64,1.105,43.066,0.025995,1,16,0.15377,28,0
0.052824,0.065336,121.63,5.6984,129.2,0.026957,1,16,0.40889,34,0.022249,0.049002,120.64,1.105,43.066,0.025995,1,16,0.15377,28,0
0.044459,0.073503,38.802,5.7473,818.26,0.024082,1,13,0.34995,30,0.013884,0.057169,37.814,1.1538,732.13,0.023119,1,13,0.094827,24,0
0.044459,0.073503,38.802,5.7473,818.26,0.024082,1,13,0.34995,30,0.013884,0.057169,37.814,1.1538,732.13,0.023119,1,13,0.094827,24,0
0.0386,0.07441,68.06,5.6789,215.33,0.014045,1,15,0.33988,38,0.0080249,0.058076,67.071,1.0854,129.2,0.013083,1,15,0.084764,32,0
0.0386,0.07441,68.06,5.6789,215.33,0.014045,1,15,0.33988,38,0.0080249,0.058076,67.071,1.0854,129.2,0.013083,1,15,0.084764,32,0
0.042069,0.058984,28.458,5.6859,129.2,0.0048338,0,0,0.28601,28,0.011494,0.04265,27.469,1.0924,43.066,0.0038713,0,0,0.030889,22,0
0.042069,0.058984,28.458,5.6859,129.2,0.0048338,0,0,0.28601,28,0.011494,0.04265,27.469,1.0924,43.066,0.0038713,0,0,0.030889,22,0
0.039798,0.068966,62.556,5.5834,409.13,0.0059352,0,0,0.39688,25,0.0092231,0.052632,61.567,0.98992,323,0.0049727,0,0,0.14176,19,0
0.039798,0.068966,62.556,5.5834,409.13,0.0059352,0,0,0.39688,25,0.0092231,0.052632,61.567,0.98992,323,0.0049727,0,0,0.14176,19,0
0.044541,0.068058,167.91,5.6107,150.73,0.010033,1,11,0.27874,37,0.013966,0.051724,166.92,1.0172,64.6,0.0090704,1,11,0.023625,31,0
0.044541,0.068058,167.91,5.6107,150.73,0.010033,1,11,0.27874,37,0.013966,0.051724,166.92,1.0172,64.6,0.0090704,1,11,0.023625,31,0
0.058475,0.053539,175.96,5.6318,387.6,0.010457,1,12,0.32091,30,0.0279,0.037205,174.97,1.0384,301.46,0.0094942,1,12,0.065796,24,0
0.058475,0.053539,175.96,5.6318,387.6,0.010457,1,12,0.32091,30,0.0279,0.037205,174.97,1.0384,301.46,0.0094942,1,12,0.065796,24,0
0.091814,0.068966,891.72,5.5075,689.06,0.020336,2,11,0.43751,35,0.056918,0.046279,875.38,0.80181,581.4,0.01662,2,11,0.18239,29,0
0.091814,0.068966,891.72,5.5075,689.06,0.020336,2,11,0.43751,35,0.056918,0.046279,875.38,0.80181,581.4,0.01662,2,11,0.18239,29,0
0.08287,0.061706,637.66,5.4886,473.73,0.014339,2,10,0.5035,27,0.047975,0.03902,621.33,0.78289,366.06,0.010623,2,10,0.24838,21,0
0.08287,0.061706,637.66,5.4886,473.73,0.014339,2,10,0.5035,27,0.047975,0.03902,621.33,0.78289,366.06,0.010623,2,10,0.24838,21,0
0.073798,0.060799,386.14,5.5296,495.26,0.0090639,0,0,0.35418,27,0.038903,0.038113,369.81,0.82387,387.6,0.0053484,0,0,0.099062,21,0
0.073798,0.060799,386.14,5.5296,495.26,0.0090639,0,0,0.35418,27,0.038903,0.038113,369.81,0.82387,387.6,0.0053484,0,0,0.099062,21,0
0.10517,0.063521,1155,5.4486,990.53,0.019402,2,11,0.60829,31,0.070277,0.040835,1138.7,0.74293,882.86,0.015288,2,11,0.35318,25,0
0.10517,0.063521,1155,5.4486,990.53,0.019402,2,11,0.60829,31,0.070277,0.040835,1138.7,0.74293,882.86,0.015288,2,11,0.35318,25,0
0.11545,0.061706,1121.6,5.4557,990.53,0.011224,1,30,0.71565,23,0.076982,0.03902,1101.8,0.74999,882.86,0.0071096,1,30,0.46053,17,0
0.11545,0.061706,1121.6,5.4557,990.53,0.011224,1,30,0.71565,23,0.076982,0.03902,1101.8,0.74999,882.86,0.0071096,1,30,0.46053,17,0
0.11352,0.08167,984.49,5.6235,947.46,0.022216,2,13,0.43195,39,0.074922,0.058984,956.03,0.9178,839.79,0.018045,2,13,0.17683,33,0
0.11352,0.08167,984.49,5.6235,947.46,0.022216,2,13,0.43195,39,0.074922,0.058984,956.03,0.9178,839.79,0.018045,2,13,0.17683,33,0
0.13298,0.095281,2116.9,5.6441,1012.1,0.034076,2,9,0.40273,45,0.094378,0.072595,2088.4,0.93836,904.39,0.029905,2,9,0.14761,39,0
0.13298,0.095281,2116.9,5.6441,1012.1,0.034076,2,9,0.40273,45,0.094378,0.072595,2088.4,0.93836,904.39,0.029905,2,9,0.14761,39,0
0.1509,0.096189,2415.1,5.7021,1033.6,0.025995,2,13,0.4089,39,0.1123,0.073503,2386.6,0.99643,925.93,0.021824,2,13,0.15378,33,0
0.1509,0.096189,2415.1,5.7021,1033.6,0.025995,2,13,0.4089,39,0.1123,0.073503,2386.6,0.99643,925.93,0.021824,2,13,0.15378,33,0
0.16756,0.095281,2143.4,5.6593,2196.4,0.033375,3,15,0.38162,39,0.12896,0.072595,2115,0.95358,2088.7,0.029204,3,15,0.1265,33,0
0.16756,0.095281,2143.4,5.6593,2196.4,0.033375,3,15,0.38162,39,0.12896,0.072595,2115,0.95358,2088.7,0.029204,3,15,0.1265,33,0
0.15466,0.091652,2420.3,5.6272,1119.7,0.016211,3,12,0.31185,42,0.11606,0.068966,2391.9,0.92145,1012.1,0.01204,3,12,0.05673,36,0
0.15466,0.091652,2420.3,5.6272,1119.7,0.016211,3,12,0.31185,42,0.11606,0.068966,2391.9,0.92145,1012.1,0.01204,3,12,0.05673,36,0
0.16211,0.089837,2256.7,5.6828,1055.1,0.017383,4,8,0.44562,33,0.12351,0.067151,2228.2,0.97709,947.46,0.013211,4,8,0.1905,27,0
0.16211,0.089837,2256.7,5.6828,1055.1,0.017383,4,8,0.44562,33,0.12351,0.067151,2228.2,0.97709,947.46,0.013211,4,8,0.1905,27,0
0.19798,0.079855,3123,5.5973,1012.1,0.021517,1,14,0.46595,25,0.15938,0.057169,3094.6,0.89156,904.39,0.017346,1,14,0.21083,19,0
0.19798,0.079855,3123,5.5973,1012.1,0.021517,1,14,0.46595,25,0.15938,0.057169,3094.6,0.89156,904.39,0.017346,1,14,0.21083,19,0
0.18123,0.07804,2782.6,5.6451,990.53,0.038716,1,13,0.57876,36,0.14263,0.055354,2754.1,0.9394,882.86,0.034545,1,13,0.32364,30,0
0.18123,0.07804,2782.6,5.6451,990.53,0.038716,1,13,0.57876,36,0.14263,0.055354,2754.1,0.9394,882.86,0.034545,1,13,0.32364,30,0
0.14731,0.094374,2027.2,5.7447,473.73,0.035933,2,11,0.40849,37,0.10871,0.071688,1998.7,1.0389,366.06,0.031762,2,11,0.15337,31,0
0.14731,0.094374,2027.2,5.7447,473.73,0.035933,2,11,0.40849,37,0.10871,0.071688,1998.7,1.0389,366.06,0.031762,2,11,0.15337,31,0
0.13621,0.10073,1877.5,5.7549,1033.6,0.04859,3,12,0.36091,40,0.097608,0.07804,1849.1,1.0492,925.93,0.044419,3,12,0.10579,34,0
0.13621,0.10073,1877.5,5.7549,1033.6,0.04859,3,12,0.36091,40,0.097608,0.07804,1849.1,1.0492,925.93,0.044419,3,12,0.10579,34,0
0.11624,0.089837,1536.1,5.7347,452.2,0.033597,2,8,0.35988,46,0.077643,0.067151,1507.6,1.029,344.53,0.029426,2,8,0.10476,40,0
0.11624,0.089837,1536.1,5.7347,452.2,0.033597,2,8,0.35988,46,0.077643,0.067151,1507.6,1.029,344.53,0.029426,2,8,0.10476,40,0
0.096451,0.088929,879.98,5.851,172.27,0.029303,3,8,0.28318,46,0.057851,0.066243,851.52,1.1453,64.6,0.025132,3,8,0.028062,40,0
0.096451,0.088929,879.98,5.851,172.27,0.029303,3,8,0.28318,46,0.057851,0.066243,851.52,1.1453,64.6,0.025132,3,8,0.028062,40,0
0.085074,0.083485,743.82,5.7525,452.2,0.031488,2,13,0.38581,41,0.046474,0.060799,715.36,1.0468,344.53,0.027317,2,13,0.13069,35,0
0.085074,0.083485,743.82,5.7525,452.2,0.031488,2,13,0.38581,41,0.046474,0.060799,715.36,1.0468,344.53,0.027317,2,13,0.13069,35,0
0.089237,0.073503,820.97,5.7076,667.53,0.028433,2,11,0.38692,37,0.050637,0.050817,792.51,1.0019,559.86,0.024262,2,11,0.1318,31,0
0.089237,0.073503,820.97,5.7076,667.53,0.028433,2,11,0.38692,37,0.050637,0.050817,792.51,1.0019,559.86,0.024262,2,11,0.1318,31,0
0.10069,0.067151,883.47,5.6755,452.2,0.030531,2,12,0.51027,26,0.062093,0.044465,855.01,0.96977,344.53,0.02636,2,12,0.25516,20,0
0.10069,0.067151,883.47,5.6755,452.2,0.030531,2,12,0.51027,26,0.062093,0.044465,855.01,0.96977,344.53,0.02636,2,12,0.25516,20,0
0.096579,0.071688,984.8,5.5878,452.2,0.024018,2,8,0.441,37,0.057979,0.049002,956.34,0.88212,344.53,0.019847,2,8,0.18589,31,0
0.096579,0.071688,984.8,5.5878,452.2,0.024018,2,8,0.441,37,0.057979,0.049002,956.34,0.88212,344.53,0.019847,2,8,0.18589,31,0
0.097522,0.088929,595.94,5.786,689.06,0.020737,2,12,0.30968,38,0.058922,0.066243,567.48,1.0803,581.4,0.016566,2,12,0.054558,32,0
0.097522,0.088929,595.94,5.786,689.06,0.020737,2,12,0.30968,38,0.058922,0.066243,567.48,1.0803,581.4,0.016566,2,12,0.054558,32,0
0.13296,0.093466,2008.1,5.4336,1399.7,0.038021,1,13,0.5909,31,0.094358,0.07078,1979.6,0.72787,1292,0.033849,1,13,0.33578,25,0
0.13296,0.093466,2008.1,5.4336,1399.7,0.038021,1,13,0.5909,31,0.094358,0.07078,1979.6,0.72787,1292,0.033849,1,13,0.33578,25,0
0.13727,0.084392,1615.2,5.4033,1399.7,0.022751,2,16,0.55093,35,0.098672,0.061706,1586.8,0.69754,1292,0.01858,2,16,0.29581,29,0
0.13727,0.084392,1615.2,5.4033,1399.7,0.022751,2,16,0.55093,35,0.098672,0.061706,1586.8,0.69754,1292,0.01858,2,16,0.29581,29,0
0.11576,0.075318,1609,5.5075,947.46,0.025156,2,12,0.35053,40,0.07716,0.052632,1580.5,0.80179,839.79,0.020985,2,12,0.095411,34,0
0.11576,0.075318,1609,5.5075,947.46,0.025156,2,12,0.35053,40,0.07716,0.052632,1580.5,0.80179,839.79,0.020985,2,12,0.095411,34,0
0.10504,0.080762,1008.8,5.4505,990.53,0.046675,1,12,0.44994,42,0.066439,0.058076,980.33,0.74477,882.86,0.042504,1,12,0.19482,36,0
0.10504,0.080762,1008.8,5.4505,990.53,0.046675,1,12,0.44994,42,0.066439,0.058076,980.33,0.74477,882.86,0.042504,1,12,0.19482,36,0
0.090437,0.078947,673.22,5.4544,473.73,0.0419,2,13,0.39526,46,0.051837,0.056261,644.77,0.74864,366.06,0.037729,2,13,0.14015,40,0
0.090437,0.078947,673.22,5.4544,473.73,0.0419,2,13,0.39526,46,0.051837,0.056261,644.77,0.74864,366.06,0.037729,2,13,0.14015,40,0
0.13739,0.086207,1825.5,5.5507,1033.6,0.062558,1,12,0.39465,41,0.098786,0.063521,1797,0.84496,925.93,0.058386,1,12,0.13953,35,0
0.13739,0.086207,1825.5,5.5507,1033.6,0.062558,1,12,0.39465,41,0.098786,0.063521,1797,0.84496,925.93,0.058386,1,12,0.13953,35,0
0.16477,0.086207,2370.1,5.4816,990.53,0.068037,2,12,0.473,39,0.12617,0.063521,2341.7,0.77585,882.86,0.063866,2,12,0.21788,33,0
0.16477,0.086207,2370.1,5.4816,990.53,0.068037,2,12,0.473,39,0.12617,0.063521,2341.7,0.77585,882.86,0.063866,2,12,0.21788,33,0
0.14358,0.066243,1793.6,5.4714,1012.1,0.023411,3,11,0.4495,24,0.10498,0.043557,1765.2,0.76567,904.39,0.01924,3,11,0.19438,18,0
0.14358,0.066243,1793.6,5.4714,1012.1,0.023411,3,11,0.4495,24,0.10498,0.043557,1765.2,0.76567,904.39,0.01924,3,11,0.19438,18,0
0.11207,0.072595,1300,5.5093,1012.1,0.01753,1,13,0.40743,30,0.073471,0.049909,1271.6,0.80362,904.39,0.013359,1,13,0.15231,24,0
0.11207,0.072595,1300,5.5093,1012.1,0.01753,1,13,0.40743,30,0.073471,0.049909,1271.6,0.80362,904.39,0.013359,1,13,0.15231,24,0
0.081709,0.094374,608.13,5.7845,646,0.034361,2,11,0.32218,45,0.043109,0.077132,579.67,0.91002,538.33,0.03019,2,11,0.067063,39,0
0.081709,0.094374,608.13,5.7845,646,0.034361,2,11,0.32218,45,0.043109,0.077132,579.67,0.91002,538.33,0.03019,2,11,0.067063,39,0
0.097144,0.10163,1194.3,5.8293,1033.6,0.031835,3,12,0.2981,50,0.058544,0.084392,1165.8,0.95486,904.39,0.027664,3,12,0.042985,44,0
0.097144,0.10163,1194.3,5.8293,1033.6,0.031835,3,12,0.2981,50,0.058544,0.084392,1165.8,0.95486,904.39,0.027664,3,12,0.042985,44,0
0.10571,0.11162,1297.6,5.7577,667.53,0.033233,1,28,0.25151,50,0.067111,0.094374,1269.1,0.88325,538.33,0.029062,1,28,0,44,0
0.10571,0.11162,1297.6,5.7577,667.53,0.033233,1,28,0.25151,50,0.067111,0.094374,1269.1,0.88325,538.33,0.029062,1,28,0,44,0
0.10506,0.1216,1129.9,6.0103,323,0.053934,3,11,0.21585,51,0.066459,0.10436,1101.4,1.1358,193.8,0.049763,3,11,0,45,0
0.10506,0.1216,1129.9,6.0103,323,0.053934,3,11,0.21585,51,0.066459,0.10436,1101.4,1.1358,193.8,0.049763,3,11,0,45,0
0.099545,0.10163,1167.3,5.8131,732.13,0.051801,2,12,0.22722,46,0.060945,0.084392,1138.9,0.93868,602.93,0.04763,2,12,0.011365,40,0
0.099545,0.10163,1167.3,5.8131,732.13,0.051801,2,12,0.22722,46,0.060945,0.084392,1138.9,0.93868,602.93,0.04763,2,12,0.011365,40,0
0.086282,0.092559,828.44,5.7909,1722.7,0.025443,2,12,0.25229,46,0.047682,0.075318,799.99,0.91647,1593.5,0.021271,2,12,0.036439,40,0
0.086282,0.092559,828.44,5.7909,1722.7,0.025443,2,12,0.25229,46,0.047682,0.075318,799.99,0.91647,1593.5,0.021271,2,12,0.036439,40,0
