@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
22.245,5.6225,516.8,0.083646,23,0
11.048,4.8595,64.6,0.47933,2,0
106.31,4.4648,258.4,0.65897,2,0
253.58,4.5628,301.46,0.43808,3,1
637.88,4.3825,387.6,0.88848,3,1
767.81,4.4037,473.73,0.96763,3,1
872.03,4.1427,516.8,1.2495,3,1
1007.8,4.1326,538.33,1.2241,3,1
870.27,4.0348,150.73,1.1269,3,1
911.84,3.842,150.73,1.2474,2,1
885.49,3.7954,129.2,1.4881,2,1
811.55,3.7239,129.2,1.562,2,1
834.35,3.768,129.2,1.5363,2,1
787.97,3.7145,129.2,1.4925,2,1
850.93,3.7652,129.2,1.4982,2,1
925.01,3.7234,129.2,1.517,2,1
941.71,3.7022,129.2,1.5396,2,1
920.46,3.6717,129.2,1.5434,2,1
947.42,3.6615,129.2,1.5279,2,1
961.9,3.6805,129.2,1.515,2,1
975.89,3.6878,129.2,1.5227,2,1
1010.3,3.8169,129.2,1.5172,2,1
1064,3.7512,129.2,1.5198,2,1
1106.6,3.7095,129.2,1.5368,2,1
1094,3.7297,129.2,1.5414,2,1
1064.1,3.8245,129.2,1.5529,2,1
1060.7,3.8772,129.2,1.5396,2,1
1155.3,3.8563,129.2,1.5177,2,1
1185.3,4.0885,129.2,1.4728,2,1
1190.6,3.983,129.2,1.4568,2,1
1267.8,4.0705,129.2,1.4743,2,1
1356.5,4.0713,129.2,1.4713,2,1
1310.7,4.0175,129.2,1.4663,2,1
1282.2,3.9901,129.2,1.4338,2,1
1307.9,4.0244,129.2,1.3934,2,1
1412,4.062,129.2,1.404,2,1
1458.7,3.9522,129.2,1.4293,2,1
1411.1,4.1132,129.2,1.4148,2,1
1458.4,4.319,129.2,1.3588,2,1
1539.6,4.4138,129.2,1.2941,2,1
1631.7,4.5145,129.2,1.2208,1,1
1710.5,4.6126,107.67,1.2057,1,1
1834.4,4.6042,107.67,1.1762,1,1
1845.3,4.5691,107.67,1.1821,1,1
1829.3,4.4553,107.67,1.058,1,1
1837.4,4.4863,107.67,1.0499,2,1
1806.7,4.5248,86.133,1.0513,1,1
1738.8,4.5803,86.133,1.0486,1,1
1549.3,4.675,86.133,1.2287,1,1
1615.5,4.5887,86.133,1.1951,1,1
1718.9,4.5847,107.67,1.0717,1,1
2232.6,4.9196,86.133,0.95522,7,1
4012.5,5.0797,86.133,0.72418,8,1
4697.4,5.2304,86.133,0.49273,8,1
5119.2,5.2576,2217.9,0.44164,9,1
6828.9,5.3142,775.2,0.49125,9,1
7472.7,5.312,2282.5,0.20243,8,1
7534.4,5.3177,2304.1,0.15324,9,1
7505.6,5.3323,2325.6,0.21921,9,1
7474,5.3212,2304.1,0.23247,10,1
8497,5.3926,2454.8,0.29805,10,1
8197,5.3296,2476.3,0.25042,10,1
7930.5,5.3045,2454.8,0.36313,9,1
8112.6,5.2888,2454.8,0.32112,10,1
7684.4,5.2638,2562.5,0.25422,11,1
7154.2,5.2075,2562.5,0.40086,11,1
6677.4,5.2269,559.86,0.52211,11,1
6541.2,5.3371,2562.5,0.44629,11,1
6658.5,5.3484,753.66,0.36307,10,1
7384.3,5.4355,2390.2,0.1555,12,1
7137.8,5.3654,732.13,0.32244,12,1
7953.5,5.3924,1076.7,0.36719,8,1
7711.3,5.3192,2433.3,0.55672,10,1
7702.9,5.2524,1076.7,0.61963,10,1
7894.1,5.3447,2562.5,0.53225,8,1
8195.2,5.4017,1033.6,0.48157,9,1
6737.2,5.3415,2648.6,0.655,11,1
6475.8,5.3377,2648.6,0.6043,11,1
6076.5,5.3546,2605.5,0.718,11,1
5736.7,5.2345,2584,0.81087,11,1
5433.6,5.0934,2519.4,1.0739,10,1
5083.3,5.1796,2476.3,1.1084,10,1
5033,5.1551,2433.3,0.89931,10,1
4517.1,4.9806,2691.7,1.0924,11,1
4346.5,5.0854,2670.1,1.0458,11,1
4345.7,5.1216,2670.1,1.0144,11,1
4145.1,4.9629,2605.5,1.0804,11,1
4142,5.0442,2605.5,1.1135,11,1
3964.3,4.9566,2584,1.1219,11,1
3601.1,5.0306,1141.3,0.93104,11,1
3280.6,4.9617,1119.7,0.9145,10,1
3377.4,4.8701,2497.9,1.0498,10,1
3509.4,4.9953,1119.7,0.89372,10,1
3374.8,4.9712,1141.3,0.93248,10,1
3364,4.9215,2562.5,1.0539,11,1
3244.6,4.9963,2540.9,1.0453,11,1
3063.2,5.0322,2497.9,0.95972,10,1
3166.3,5.132,2454.8,0.98677,10,1
3083,5.1356,775.2,0.98827,9,1
2508.3,4.8276,775.2,1.2146,4,1
2240.5,4.7254,753.66,1.2366,4,1
1889,4.7706,732.13,1.149,3,1
1359.1,4.7913,710.6,1.1306,3,1
707.95,4.9418,624.46,0.53671,3,1
463.98,4.9479,689.06,0.40474,3,1
401.34,5.0031,689.06,0.33827,3,1
384.95,4.9371,559.86,0.49864,3,1
502.58,4.8665,581.4,0.90533,3,1
524.16,4.6682,624.46,1.2546,3,1
582.5,4.9186,646,0.85987,3,1
620.15,4.8529,473.73,0.84311,3,1
797.97,4.8558,516.8,1.2091,4,1
863.69,4.8867,516.8,1.2858,4,1
929.66,4.9689,516.8,1.0745,3,1
1165.8,4.8638,559.86,1.2023,3,1
1246.4,4.7726,581.4,1.3492,3,1
1267.8,4.7674,559.86,1.3066,3,1
970.1,4.8129,538.33,1.2185,3,1
1020.2,4.7451,559.86,1.2826,3,1
751.16,4.5728,559.86,1.2787,15,1
663.24,4.7621,559.86,1.0776,17,1
448.55,4.7228,538.33,1.0748,15,1
358.19,4.842,538.33,1.0191,7,1
239.74,5.0004,473.73,0.71915,9,1
210.88,4.8914,495.26,0.81855,7,1
302.3,4.8543,538.33,1.018,11,1
279.18,4.6348,279.93,1.1224,14,1
341.6,4.744,279.93,1.0812,13,1
352.41,4.6172,279.93,1.1208,15,1
320.33,4.6986,279.93,1.0336,14,1
393.72,4.7395,279.93,1.0664,11,1
484.4,4.6962,301.46,1.1477,10,1
516.38,4.6163,301.46,1.1889,9,1
543.73,4.5274,323,1.2578,3,1
554.44,4.2611,344.53,1.3462,3,1
527.14,4.1946,344.53,1.3469,3,1
401.48,4.5249,323,1.2532,3,1
291.81,4.6887,301.46,1.1579,2,1
218.83,4.4722,279.93,1.2558,2,1
231.43,4.4973,279.93,1.2904,2,1
147.26,4.8796,258.4,0.9392,2,1
0,5.1376,193.8,0.32248,4,1
3.6322,5.0632,279.93,0.41021,5,1
42.539,5.2467,236.87,0.37957,5,0
50.753,5.2576,301.46,0.28908,2,0
47.077,5.3863,279.93,0.10937,15,0
40.733,5.5672,301.46,0.41662,12,0
16.851,5.439,279.93,0.33645,10,0
13.995,5.4948,0,0.036791,40,0
13.057,5.6218,0,0.044284,43,0
12.929,5.6049,344.53,0.06793,42,0
11.291,5.6266,236.87,0.073603,45,0
11.904,5.6677,86.133,0.0055048,47,0
10.06,5.56,258.4,0,51,0
12.831,5.5484,0,0.025064,46,0
11.685,5.6611,0,0.027216,47,0
13.106,5.6385,64.6,0.033698,47,0
13.551,5.56,150.73,0,42,0
12.05,5.5588,258.4,0.10324,45,0
59.683,5.4004,430.66,0.23259,7,0
4.9298,5.2267,258.4,0.39336,5,0
0,5.0517,279.93,0.76858,8,0
44.176,5.3089,430.66,0.29926,10,0
39.078,5.4046,344.53,0.084236,13,0
60.913,5.4916,387.6,0.24367,16,0
50.319,5.2879,387.6,0.22251,11,0
42.072,5.2584,387.6,0.32027,8,0
54.528,5.3214,344.53,0.34515,5,0
59.418,5.3561,258.4,0.18815,12,0
58.211,5.3667,366.06,0.23249,9,0
48.095,5.3595,323,0.24085,12,0
23.77,5.1213,86.133,0.30141,11,0
36.691,5.4227,86.133,0.27752,16,0
38.187,5.3832,236.87,0.25367,17,0
26.181,5.1683,215.33,0.52099,13,0
37.682,5.6086,0,0.18645,16,0
61.006,5.3777,495.26,0.12412,9,0
32.619,5.2658,366.06,0.26464,11,0
0,5.0598,409.13,0.8161,2,0
50.74,4.8519,430.66,1.0072,3,0
126.66,4.8344,452.2,1.0442,2,0
150.67,4.8716,452.2,0.98667,3,0
30.306,5.0965,409.13,0.5406,5,0
21.422,5.1665,538.33,0.20574,8,0
51.962,5.2376,430.66,0.23391,11,0
54.106,5.2471,495.26,0.1887,11,0
32.954,5.1333,538.33,0.19277,6,0
53.778,5.2326,538.33,0.24102,7,0
72.838,5.3479,473.73,0.33397,9,0
69.917,5.3804,409.13,0.30487,7,0
58.665,5.4369,409.13,0.29493,8,0
67.155,5.2905,495.26,0.19156,6,0
22.122,5.1184,538.33,0.21917,4,0
80.936,4.8586,409.13,0.49268,2,0
344.99,4.5315,495.26,1.0306,2,0
444.96,3.9696,193.8,0.89848,2,0
8.985,4.2286,172.27,0.49509,1,0
29.949,4.6791,495.26,0.77125,2,0
31.363,5.2122,193.8,0.67244,14,0
28.946,4.8896,193.8,1.0232,11,0
34.353,5.1519,193.8,0.13685,17,0
45.167,5.309,2519.4,0.39772,10,0
78.586,5.5113,2519.4,0.49779,10,0
77.465,5.563,2497.9,0.23298,15,0
76.332,5.5138,538.33,0.08568,19,0
76.205,5.495,2497.9,0.12971,18,0
82.37,5.5828,2648.6,0.18593,17,0
84.195,5.5629,2648.6,0.12325,18,0
86.589,5.5534,2605.5,0.23955,17,0
89.599,5.5879,2670.1,0.2229,11,0
79.216,5.4271,2648.6,0.31149,10,0
84.63,5.5208,2584,0.21999,10,0
87.354,5.5529,753.66,0.13321,15,0
80.858,5.5341,2584,0.18327,14,0
80.201,5.6342,689.06,0.15283,11,0
75.46,5.4839,732.13,0.36614,12,0
72.17,5.4804,732.13,0.2004,14,0
61.452,5.4525,2584,0.17578,10,0
50.391,5.4076,646,0.097216,16,0
41.033,5.5569,215.33,0.29944,16,0
31.617,5.5182,107.67,0.11735,35,0
27.615,5.579,86.133,0.016427,38,0
25.563,5.636,107.67,0,44,0
25.871,5.6812,86.133,0.0015985,49,0
32.887,5.6489,323,0.17031,37,0
32.783,5.6048,107.67,0.089223,34,0
28.585,5.632,86.133,0.0074543,41,0
28.937,5.5949,323,0.13561,44,0
28.707,5.5808,129.2,0.11883,52,0
29.925,5.6114,215.33,0.18077,47,0
27.826,5.6655,689.06,0.14174,46,0
5.3088,5.2246,559.86,0.64952,3,0
510.24,4.9392,624.46,0.93154,3,1
835.11,4.4055,279.93,1.115,3,1
1151.7,4.1233,279.93,1.1247,3,1
1471.3,4.0408,301.46,1.1705,3,1
1578.4,3.7931,301.46,1.2444,1,1
1455.8,3.8871,301.46,1.298,1,1
1460.3,3.8208,279.93,1.3294,1,1
1356.5,3.8021,279.93,1.3571,1,1
1308.6,3.7137,258.4,1.3076,1,1
1243.3,3.8002,258.4,1.2091,3,1
1420.5,3.744,258.4,1.1754,3,1
1503.8,3.8453,258.4,1.2075,3,1
1576.3,3.8309,258.4,1.1712,3,1
1583.7,3.7355,258.4,1.181,3,1
1583.7,3.8189,258.4,1.178,3,1
1518.7,3.7553,258.4,1.172,3,1
1382.3,3.8685,258.4,1.1953,3,1
1474.7,3.8778,258.4,1.2147,3,1
1455,3.838,236.87,1.2458,1,1
1233.4,4.0365,236.87,1.1912,4,1
1343.8,3.9136,236.87,1.1669,3,1
1520.6,3.8479,236.87,1.2259,3,1
1501.5,3.9511,236.87,1.1723,3,1
1438.2,4.0216,236.87,1.1687,3,1
1709.9,3.8986,559.86,1.255,3,1
1683.8,3.7073,236.87,1.2093,3,1
1503.5,3.7428,236.87,1.165,3,1
1510.3,3.8752,236.87,1.2215,3,1
1440.4,3.9826,236.87,1.1658,3,1
1413.8,3.97,236.87,1.1912,3,1
1481,3.9444,236.87,1.1905,3,1
1594.7,3.9118,236.87,1.1776,3,1
1522.9,3.8353,236.87,1.1797,3,1
1669.1,3.824,581.4,1.2828,3,1
1702.4,3.8618,559.86,1.2925,3,1
1635.5,3.76,559.86,1.2415,3,1
1592.7,3.6573,236.87,1.2327,3,1
1649.4,3.6529,559.86,1.2613,3,1
1541.5,3.769,236.87,1.2262,3,1
1511.8,3.7041,236.87,1.1992,3,1
1623.9,3.7759,236.87,1.184,3,1
1634.1,3.778,236.87,1.1655,3,1
1531.5,3.7934,236.87,1.1898,3,1
1685.1,3.8097,236.87,1.1998,3,1
1578.8,3.9519,236.87,1.1555,3,1
1488.1,4,236.87,1.1504,4,1
1387.8,4.0742,215.33,1.1245,4,1
1190.8,4.2784,215.33,1.1474,4,1
665.52,4.6786,193.8,1.0374,3,1
80.067,5.1889,172.27,0.4946,18,1
78.721,5.4404,215.33,0.22861,42,1
77.371,5.406,215.33,0.67781,36,0
72.282,5.3658,193.8,0.81741,24,0
69.684,5.4794,172.27,0.55905,28,0
54.484,5.3433,193.8,0.81923,24,0
39.108,5.3902,495.26,0.47498,32,0
29.829,5.3887,215.33,0.48345,33,0
30.313,5.4695,193.8,0.4651,31,0
53.435,5.6504,193.8,0.14444,36,0
100.7,5.6567,473.73,0.13959,44,0
39.294,5.6723,2282.5,0.19909,16,0
550.93,5.5042,2411.7,0.54477,9,0
394.36,5.4156,2390.2,0.7553,9,0
41.973,5.6248,2325.6,0.20468,29,0
86.609,5.6096,2411.7,0.20443,29,0
72.251,5.6663,86.133,0.037267,35,0
37.392,5.5764,86.133,0,30,0
57.789,5.6392,43.066,0.050118,27,0
76.142,5.66,43.066,0.084121,31,0
93.252,5.6212,64.6,0.067939,33,0
95.467,5.6217,8161.1,0.15041,32,0
75.843,5.4544,7945.8,0.15347,30,0
67.453,5.4676,7838.1,0.13335,33,0
60.858,5.5517,8634.8,0.17011,33,0
37.176,5.6923,7924.2,0.22849,34,0
26.081,5.6791,86.133,0.039966,40,0
30.464,5.6586,129.2,0.074176,38,0
66.602,5.6523,236.87,0.18332,39,0
17.088,4.755,215.33,0.61844,2,0
462.26,4.4693,452.2,1.1078,2,1
996.85,4.6277,516.8,0.71488,3,1
1376.8,4.6746,602.93,0.90444,3,1
1737.4,4.5331,301.46,1.0886,3,1
1967.7,4.3707,301.46,1.1699,2,1
2060.9,3.9973,323,1.3742,2,1
2086.9,3.8684,323,1.5009,2,1
1867.3,3.8904,301.46,1.5181,1,1
1739.3,3.9907,301.46,1.4815,1,1
1742,3.9598,301.46,1.3879,1,1
1655.6,3.9604,279.93,1.2494,5,1
1714.6,3.9879,279.93,1.2235,3,1
1776,4.3309,279.93,1.1739,3,1
1685.1,4.0776,279.93,1.1717,3,1
1545.9,4.0367,279.93,1.1918,3,1
1474.9,4.0216,279.93,1.1795,3,1
1434.3,4.1316,279.93,1.178,3,1
1401.1,4.0411,258.4,1.2165,3,1
1478.1,3.9905,624.46,1.2206,3,1
1538.2,4.0999,258.4,1.2361,3,1
1595.1,4.166,258.4,1.197,3,1
1568.2,4.1905,279.93,1.1957,3,1
1511.6,4.3654,279.93,1.1703,3,1
1483.3,4.3415,624.46,1.2002,3,1
1797.3,4.4388,624.46,1.2493,3,1
2026.1,4.2533,646,1.2723,3,1
2040.5,4.1687,646,1.2516,3,1
2067.4,4.1223,646,1.2551,3,1
2058.3,4.1548,646,1.2525,3,1
2068.4,4.1122,646,1.2674,3,1
2064.9,4.1851,646,1.2595,3,1
2082.4,4.1504,646,1.2775,3,1
2184.7,4.1746,646,1.2795,3,1
2283.5,4.1548,646,1.2905,3,1
2297.3,4.1291,646,1.2925,3,1
2285.5,4.241,646,1.2691,3,1
2294.2,4.1835,646,1.3018,3,1
2346.5,4.3109,646,1.285,3,1
2311,4.3564,646,1.2825,3,1
2311.4,4.4826,646,1.2446,5,1
2425,4.5797,279.93,1.1972,6,1
2442.3,4.6613,279.93,1.1414,6,1
2419.6,4.7976,279.93,1.1218,7,1
2288.7,4.8146,279.93,1.1474,4,1
2258,5.0473,279.93,1.0861,5,1
3456.5,5.167,258.4,0.91977,8,1
5128.4,5.1794,947.46,0.93147,7,1
6429.8,5.1865,947.46,1.1264,9,1
6725.8,5.1093,947.46,1.2573,9,1
6276.4,5.0802,2325.6,1.2662,9,1
7493.2,5.2308,947.46,1.204,9,1
7937.9,5.2326,947.46,1.0803,6,1
8877.3,5.297,947.46,1.0794,8,1
9271.7,5.2591,947.46,1.0658,9,1
9988.8,5.2676,968.99,0.97736,9,1
9934.2,5.3144,2347.1,0.74427,9,1
10817,5.4064,2325.6,0.3492,8,1
10557,5.3411,2325.6,0.32801,9,1
10538,5.3646,2325.6,0.7207,8,1
10807,5.3983,2325.6,0.97074,8,1
11121,5.377,2304.1,0.75301,9,1
12103,5.4454,2454.8,0.26161,12,1
11144,5.329,2433.3,0.44244,9,1
10298,5.2568,2433.3,0.63279,9,1
10649,5.2819,2433.3,0.5619,10,1
10574,5.297,2433.3,0.43713,11,1
11400,5.3866,2756.2,0.42548,11,1
11926,5.4689,2777.8,0.4064,12,1
11699,5.4075,2777.8,0.36529,11,1
12352,5.4574,2777.8,0.3702,11,1
12166,5.4739,2627.1,0.29258,14,1
12466,5.4995,2799.3,0.23242,14,1
12387,5.5194,581.4,0.22068,21,1
11607,5.4766,2950,0.28352,16,1
10037,5.3357,2950,0.81325,12,1
10016,5.392,2928.5,0.96974,12,1
9249.8,5.4366,2885.4,0.84133,11,1
8127.1,5.3747,2842.4,0.87027,11,1
7154.6,5.3067,2799.3,0.91719,11,1
6411.8,5.2617,2756.2,1.0091,11,1
6770.4,5.2949,2756.2,1.076,11,1
6395,5.2994,2756.2,0.92378,11,1
6256.6,5.3285,2777.8,0.86189,11,1
5771.5,5.1311,2799.3,0.97834,11,1
6860,5.1998,2799.3,1.0318,21,1
7472.9,5.0558,5318.7,1.0647,21,1
7256.9,4.7928,5598.6,1.1422,20,1
7209,4.7431,5598.6,1.1564,22,1
7549.1,4.928,2734.7,1.0669,22,1
7154.9,5.0004,839.79,0.93886,17,1
6210.9,4.9689,818.26,1.1459,10,1
5398.9,4.9399,818.26,1.2352,3,1
4771.6,4.9001,796.73,1.2912,3,1
3962.4,4.6853,775.2,1.2981,3,1
3557.7,4.5369,753.66,1.398,3,1
3042.1,4.4578,753.66,1.3795,3,1
2770.2,4.3577,732.13,1.4528,3,1
2575.6,4.2545,732.13,1.4365,3,1
2718.5,4.1094,732.13,1.4837,3,1
2765.3,3.9681,732.13,1.5174,3,1
2539.9,4.006,732.13,1.5043,3,1
2364.1,3.975,732.13,1.5207,3,1
2274.1,4.0883,732.13,1.4834,3,1
2282.4,3.8786,753.66,1.5432,3,1
2154.4,3.9038,710.6,1.5007,3,1
2028.7,3.9159,710.6,1.5114,3,1
1987.8,3.9345,710.6,1.4578,3,1
1805.4,3.944,710.6,1.4757,3,1
1612.5,3.9875,710.6,1.4129,3,1
1401.6,4.1083,710.6,1.4113,3,1
1056.3,4.1589,689.06,1.3741,3,1
888.05,4.1628,689.06,1.4062,3,1
744.98,4.0781,667.53,1.387,3,1
702.94,4.168,689.06,1.3143,4,1
727.07,4.109,689.06,1.3722,4,1
701.81,4.1354,710.6,1.3364,4,1
630.28,4.1687,710.6,1.3199,4,1
553.96,4.173,689.06,1.3132,4,1
507.01,4.205,430.66,1.2242,4,1
619.57,4.064,430.66,1.2949,2,1
680.69,3.9478,452.2,1.3469,2,1
699.11,3.9638,452.2,1.3222,2,1
751.34,3.9118,452.2,1.3557,2,1
813.93,3.9341,452.2,1.3561,2,1
816.7,3.8942,473.73,1.3855,2,1
629.4,4.0481,452.2,1.3043,2,1
639.17,4.0343,452.2,1.2848,2,1
769.5,4.0117,452.2,1.3367,2,1
764.54,3.9868,452.2,1.351,2,1
682.51,3.9167,452.2,1.2897,2,1
694.82,3.9416,452.2,1.2966,2,1
730.17,3.9234,452.2,1.3261,2,1
709.24,3.9385,452.2,1.3324,2,1
626.59,3.9504,452.2,1.3102,2,1
576.66,4.0244,452.2,1.2771,2,1
738.14,4.017,452.2,1.2954,2,1
820.67,3.9714,452.2,1.3199,2,1
902.85,4.096,473.73,1.3229,2,1
947.81,3.9096,473.73,1.3377,3,1
899.96,3.9232,473.73,1.3017,2,1
1057,4.0549,473.73,1.3256,3,1
1441.9,3.7837,473.73,1.4023,3,1
1840.2,3.708,473.73,1.4264,3,1
1698.2,3.7986,473.73,1.3893,3,1
1549.2,3.9723,452.2,1.1465,2,1
249.75,3.9985,129.2,0.65566,2,1
14.929,4.3588,473.73,0.79583,3,0
16.302,4.2915,473.73,1.1658,2,0
29.656,4.7833,172.27,0.80794,4,0
32.929,4.9456,473.73,0.63684,7,0
32.039,5.1012,150.73,0.5382,7,0
29.253,5.2626,150.73,0.65277,10,0
33.656,5.4682,430.66,0.39404,17,0
39.724,5.4077,193.8,0.35638,25,0
44.873,5.5512,452.2,0.22036,22,0
55.104,5.4933,2131.8,0.1714,19,0
73.823,5.5743,796.73,0.17901,24,0
78.799,5.5393,710.6,0.16625,24,0
78.713,5.5222,904.39,0.34936,16,0
75.309,5.4462,968.99,0.34659,6,0
47.279,5.3281,904.39,0.32557,7,0
68.505,5.5063,904.39,0.28106,12,0
65.005,5.4638,818.26,0.21904,21,0
80.737,5.6407,624.46,0.11624,24,0
67.768,5.4979,753.66,0.14971,25,0
66.376,5.5662,839.79,0.0516,26,0
58.906,5.4751,818.26,0.1721,16,0
53.427,5.5919,839.79,0.18104,20,0
46.091,5.4761,990.53,0.15605,17,0
35.337,5.4773,775.2,0.26642,16,0
27.427,5.4463,818.26,0.12462,24,0
16.616,5.4389,624.46,0.15556,25,0
12.024,5.5511,172.27,0.099332,37,0
17.814,5.6275,21.533,0.12433,29,0
20.903,5.6384,839.79,0.087451,33,0
25.889,5.4787,107.67,0.10295,22,0
0,4.4337,430.66,0.51773,2,0
262.61,4.1882,516.8,0.31847,3,1
151.12,4.5261,452.2,0.2582,3,1
42.43,4.8982,581.4,0.34952,3,1
299.15,4.7675,452.2,0.79368,3,1
782.49,4.3214,516.8,1.2085,3,1
997.11,3.8855,538.33,1.446,3,1
1105,3.7619,538.33,1.4434,3,1
1252.3,3.7089,538.33,1.4142,3,1
1616.2,3.7081,559.86,1.4338,3,1
1774.2,3.6353,559.86,1.4338,3,1
1700.7,3.6984,538.33,1.4042,3,1
1560.5,3.6728,538.33,1.3984,3,1
1361.8,3.7092,538.33,1.3427,3,1
1331,3.4664,538.33,1.3495,3,1
1376.1,3.4792,538.33,1.3777,3,1
1363.7,3.581,538.33,1.3453,3,1
1443.9,3.5601,559.86,1.3484,3,1
1513.8,3.4152,559.86,1.3328,3,1
1465.8,3.5263,559.86,1.2394,3,1
1497.2,3.537,559.86,1.2553,3,1
1422.4,3.6359,236.87,1.1977,3,1
1398.1,3.6754,215.33,1.2363,1,1
1399,3.5432,215.33,1.249,2,1
1382,3.6212,215.33,1.2504,1,1
1444.2,3.4466,236.87,1.2935,1,1
1535.8,3.5103,236.87,1.2981,1,1
1395.5,3.5503,236.87,1.2908,2,1
1393.9,3.574,236.87,1.2403,3,1
1475.9,3.5222,215.33,1.1975,3,1
1364.2,3.5452,215.33,1.2228,3,1
1417.1,3.7443,215.33,1.2434,2,1
1275,3.7339,193.8,1.2429,2,1
1169.3,3.7784,193.8,1.2459,1,1
1302.9,3.6832,193.8,1.3252,1,1
1203.1,3.8475,172.27,1.2632,1,1
1181.3,3.7469,172.27,1.2253,5,1
1104.7,3.8222,172.27,1.2392,2,1
1135.7,3.7059,172.27,1.2685,2,1
1232.2,3.9814,172.27,1.1979,1,1
1117,3.8735,172.27,1.1832,5,1
957.09,3.8369,172.27,1.2622,1,1
971.01,3.9682,172.27,1.3004,7,1
717.79,4.0441,150.73,1.2158,2,1
154.76,4.742,129.2,0.64652,6,1
7.8315,4.9052,150.73,0.22392,8,1
581.69,3.8564,64.6,0,1,1
144.41,3.6208,21.533,0,1,1
126.59,3.493,64.6,0,1,1
582.48,2.7096,64.6,0.00054337,1,1
2.3056,3.902,21.533,0,1,1
33.755,4.8064,21.533,0,1,1
54.413,5.6626,21.533,0.23099,39,1
82.31,5.4816,581.4,0.1908,23,0
71.269,5.5274,6050.8,0.26521,23,0
102.17,5.6305,21.533,0.28958,23,0
109.14,5.7273,818.26,0.17879,33,0
99.538,5.6415,925.93,0.24186,27,0
100.04,5.6442,1981.1,0.33886,19,0
103.14,5.6404,2024.1,0.35291,24,0
104.59,5.654,6201.6,0.24409,24,0
79.742,5.4757,1442.7,0.22313,22,0
95.71,5.5793,753.66,0.1263,27,0
87.857,5.5707,6503,0.42203,25,0
80.697,5.5214,6373.8,0.49262,24,0
86.305,5.5193,6373.8,0.36634,26,0
55.731,5.632,667.53,0.19613,28,0
36.918,5.6564,646,0.21487,36,0
37.367,5.7038,150.73,0.18817,49,0
48.007,5.6496,107.67,0.18909,37,0
84.104,5.6765,710.6,0.073584,35,0
177.87,4.3319,366.06,0.96102,2,0
686.97,4.2536,387.6,1.1844,2,1
1550,4.3567,452.2,1.1549,3,1
1767.1,4.3161,516.8,1.2553,3,1
1844.9,4.2606,559.86,1.3641,3,1
2086,4.2234,215.33,1.2901,3,1
1877,3.6639,236.87,1.3495,2,1
1833.6,3.8869,215.33,1.4222,1,1
1746.3,3.7519,215.33,1.3585,3,1
1634.6,3.7588,193.8,1.3605,1,1
1440,3.726,193.8,1.3038,3,1
1455.7,3.6698,193.8,1.3705,1,1
1340.7,3.7014,193.8,1.3905,1,1
1198.2,3.7782,193.8,1.2753,3,1
1174.2,3.7729,172.27,1.2566,3,1
1265.4,3.76,172.27,1.2707,3,1
1364.4,3.7903,172.27,1.3062,3,1
1366.6,3.8343,193.8,1.2787,3,1
1455.9,3.8675,193.8,1.2579,3,1
1697.5,3.9885,538.33,1.3449,3,1
1676.2,3.7239,538.33,1.3532,3,1
1596.2,3.6571,193.8,1.3276,3,1
1533.7,3.6144,193.8,1.2786,3,1
1574.8,3.7027,193.8,1.3593,3,1
1514.8,3.7171,516.8,1.3473,3,1
1309.4,3.7739,172.27,1.2633,3,1
1310.8,3.7024,172.27,1.2669,3,1
1466.2,3.6915,172.27,1.2873,3,1
1423.2,3.6527,172.27,1.2806,3,1
1394.6,3.6364,172.27,1.2818,3,1
1425.3,3.6174,172.27,1.3137,3,1
1384.5,3.6014,172.27,1.2863,3,1
1384.9,3.6338,172.27,1.2689,3,1
1268.8,3.7024,172.27,1.2462,3,1
1291.2,3.6408,172.27,1.2652,3,1
1287.8,3.5923,172.27,1.3014,3,1
1358.5,3.5617,172.27,1.268,3,1
1393,3.6254,172.27,1.2693,3,1
1392.2,3.6734,172.27,1.2582,3,1
1336.8,3.59,172.27,1.2693,3,1
1315.7,3.648,172.27,1.2812,3,1
1297.1,3.721,172.27,1.2379,3,1
1408.3,3.7258,172.27,1.2799,3,1
1340,3.6917,172.27,1.2735,3,1
1358.8,3.6162,172.27,1.2937,3,1
1334.1,3.6804,172.27,1.2688,3,1
1291.8,3.668,172.27,1.2669,3,1
1226.7,3.7303,150.73,1.2535,3,1
1148.8,3.6571,150.73,1.2482,3,1
1125.3,3.6945,150.73,1.2528,2,1
989.46,3.7565,150.73,1.2833,3,1
772.25,3.9467,129.2,1.2385,5,1
172.48,4.3369,107.67,0.99563,2,1
43.405,4.7981,129.2,0.52884,13,0
32.503,4.4938,150.73,0.81238,4,0
23.531,4.1858,0,0.31084,1,0
23.777,4.2028,21.533,0.057375,8,0
64.044,5.3157,64.6,0.37387,9,0
40.185,5.4538,2131.8,0.47994,9,0
84.93,5.4629,323,0.70718,14,0
78.202,5.4472,344.53,0.8887,12,0
75.393,5.6072,366.06,0.44263,20,0
91.174,5.5697,323,0.2997,22,0
92.431,5.5832,323,0.44316,21,0
97.85,5.6426,2131.8,0.38752,22,0
