@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.024318,0.054446,-23.869,-5.0897,1205.9,0.0037427,0,0,0.86119,20,1
0.01891,0.050817,-58.507,-5.2171,624.46,0.0043143,0,0,0.90275,11,1
0.013251,0.059891,-77.346,-5.3525,602.93,0.0068249,0,0,0.91073,27,1
0.01325,0.060799,-74.07,-5.306,602.93,0.002936,0,0,0.68057,22,0
0.012826,0.058984,-62.875,-5.1642,1184.3,0.0018913,0,0,0.72972,22,0
0.011023,0.056261,-60.191,-5.1052,1184.3,0.00075343,0,0,0.8592,21,0
0.012044,0.050817,-68.614,-5.2631,602.93,0.0011616,0,0,0.86677,23,0
0.010235,0.051724,-53.114,-4.9727,1205.9,0.001849,0,0,0.86749,15,0
0.0077435,0.055354,-57.14,-5.0796,602.93,0.0015825,0,0,1.1501,11,0
0.0069865,0.057169,-62.621,-5.2515,602.93,0.00015486,0,0,0.68263,21,0
0.0062469,0.059891,-72.565,-5.6688,21.533,0.0017801,0,0,0.52276,25,0
0.014711,0.068966,-100.28,-5.613,1313.5,0.0036091,0,0,0.73964,29,1
0.047815,0.086207,102.23,-5.5004,1313.5,0.018223,3,7,0.62909,52,1
0.076379,0.11887,545.54,-5.7027,1076.7,0.067571,4,2,0.33157,59,1
0.10554,0.11978,580.68,-5.7833,1205.9,0.086094,5,2,0.76569,27,1
0.20161,0.08167,1635.6,-5.1552,1292,0.060506,7,2,1.3812,27,1
0.28976,0.058984,2175.3,-4.5794,1313.5,0.048348,6,2,1.6765,23,1
0.29897,0.058076,2475.4,-4.5575,1313.5,0.049714,6,2,1.6659,23,1
0.23531,0.059891,2022.3,-4.9397,1313.5,0.055401,3,6,1.528,23,1
0.17462,0.059891,1306.2,-5.3288,1270.5,0.077675,3,7,1.1405,22,1
0.15367,0.068058,1249.1,-5.2748,1184.3,0.067414,2,7,1.0317,25,1
0.15472,0.079855,1631.9,-5.3369,1184.3,0.041196,3,7,0.55745,34,1
0.1525,0.083485,1715.6,-5.4098,1162.8,0.056447,3,7,0.51244,27,1
0.13774,0.086207,1119,-5.583,1205.9,0.064122,2,7,0.84129,23,1
0.14748,0.10163,1508.4,-5.4223,1270.5,0.067467,4,6,0.99039,22,1
0.14066,0.12341,1400.8,-5.166,1248.9,0.046316,3,6,1.0494,42,1
0.13366,0.13884,1341.8,-5.3437,1248.9,0.04796,6,6,0.9899,50,1
0.15456,0.13249,1502,-5.2351,1851.9,0.054228,2,6,1.085,76,1
0.16964,0.13158,1882.1,-5.1542,2433.3,0.055873,3,6,1.17,76,1
0.17647,0.14428,2177.6,-5.4915,2433.3,0.072134,6,2,0.94987,47,1
0.1956,0.15517,2708.8,-5.7838,2347.1,0.078937,5,2,0.62702,67,1
0.24211,0.15336,3671.3,-5.7391,2799.3,0.081767,4,2,0.93845,58,1
0.25261,0.13793,3740.6,-5.664,2713.2,0.07605,4,2,1.1365,58,1
0.20942,0.15517,2631.1,-5.7518,2605.5,0.099998,3,2,0.81961,51,1
0.17166,0.18966,2294.8,-5.62,2562.5,0.098893,4,3,1.0241,83,1
0.15638,0.21234,1924.3,-5.5571,4586.6,0.060202,3,3,1.0627,103,1
0.15639,0.20599,2034.6,-5.5893,4586.6,0.074322,4,3,1.0768,88,1
0.16142,0.19782,1942,-5.4733,2584,0.079375,4,3,1.1741,90,1
0.14317,0.22595,2001.3,-5.7767,2540.9,0.1003,7,3,0.94787,105,1
0.11796,0.23412,1418,-5.9349,2971.6,0.098527,6,3,0.74982,75,1
0.11582,0.21143,1244.4,-5.7492,4371.2,0.061134,5,3,0.97343,77,1
0.11419,0.21234,1337.7,-5.7345,2907,0.06191,5,3,1.016,76,1
0.11618,0.18693,1314.5,-5.8707,2842.4,0.080594,6,3,0.82067,92,1
0.11382,0.16515,1350.9,-5.8904,2756.2,0.1028,4,3,0.7535,71,1
0.099618,0.18875,942.36,-5.7141,2713.2,0.078748,4,3,0.99957,59,1
0.09363,0.19601,819.05,-5.8057,3143.8,0.073086,3,3,0.90536,76,1
0.09749,0.18603,880.69,-5.6367,3100.8,0.078737,3,3,1.0283,91,1
0.10162,0.17695,899.2,-5.6513,3100.8,0.07195,4,3,1.122,60,1
0.10227,0.17786,952.17,-5.5981,3079.2,0.067612,4,3,1.2651,57,1
0.10358,0.17695,872.69,-5.5036,3100.8,0.07224,4,3,1.2931,57,1
0.10408,0.18058,805.52,-5.5064,3100.8,0.065434,3,3,1.3547,62,1
0.099291,0.18693,815.19,-5.4737,3122.3,0.05183,1,14,1.2856,83,1
0.098359,0.18058,925.07,-5.6317,3100.8,0.067147,4,3,1.1244,71,1
0.097481,0.17695,823.2,-5.6501,3036.2,0.050959,6,3,1.237,59,1
0.098176,0.17241,770.53,-5.5311,3036.2,0.05754,4,3,1.3884,60,1
0.09708,0.18149,792.7,-5.5445,3057.7,0.048822,4,3,1.4014,57,1
0.092459,0.19782,750.45,-5.7232,3036.2,0.047448,6,3,1.088,58,1
0.085417,0.2069,708.94,-5.7538,2971.6,0.060014,5,3,1.066,65,1
0.076973,0.20417,631.71,-5.71,2971.6,0.061132,4,3,1.0358,77,1
0.071192,0.20327,413.3,-5.6614,3359.2,0.035074,5,3,0.98155,82,1
0.066623,0.19873,398.72,-5.6742,3359.2,0.049741,3,8,1.093,72,1
0.06641,0.19601,358.8,-5.5989,3337.6,0.05549,3,8,1.0706,75,1
0.066276,0.20508,358.61,-5.5836,3337.6,0.045522,3,8,1.1272,82,1
0.065935,0.19782,373.72,-5.5459,3316.1,0.049902,2,14,1.0942,70,1
0.07122,0.18693,433.36,-5.4972,3316.1,0.054542,2,14,1.1665,63,1
0.071582,0.19691,475.17,-5.4626,3337.6,0.044854,3,9,1.2163,80,1
0.065521,0.20962,373.13,-5.4454,3316.1,0.050866,3,9,1.2874,77,1
0.069733,0.2069,419.74,-5.5769,3359.2,0.034461,3,8,1.0274,86,1
0.074331,0.19328,583.02,-5.5701,2993.1,0.04435,3,9,1.1198,67,1
0.081084,0.18149,614.24,-5.388,3036.2,0.03495,3,9,1.2593,56,1
0.086113,0.17604,595.58,-5.3245,3014.6,0.031752,2,15,1.3399,55,1
0.082085,0.18421,587.6,-5.4344,4672.7,0.050147,3,9,1.2467,82,1
0.081035,0.19056,633.83,-5.3707,2993.1,0.04631,3,9,1.3295,80,1
0.079502,0.18784,522.3,-5.3939,4629.6,0.037675,3,9,1.3164,78,1
0.075982,0.19238,461.89,-5.3734,3359.2,0.032985,3,8,1.3862,67,1
0.071709,0.18512,405.66,-5.3746,3337.6,0.042024,3,9,1.3511,68,1
0.062628,0.18512,291.84,-5.3908,3337.6,0.037872,3,9,1.333,68,1
0.067734,0.18149,406.01,-5.3892,3337.6,0.031697,2,14,1.3772,68,1
0.074853,0.17695,470.07,-5.3456,3337.6,0.037017,2,15,1.3524,68,1
0.075889,0.19419,522.63,-5.2727,4651.2,0.039,3,9,1.3943,78,1
0.077911,0.18421,542.65,-5.4091,2993.1,0.04126,2,15,1.3324,74,1
0.080069,0.16515,532.39,-5.4064,3036.2,0.042615,3,9,1.2127,58,1
0.081918,0.15608,603.26,-5.3154,3014.6,0.037028,3,9,1.3987,58,1
0.074191,0.15336,381.92,-5.3968,3036.2,0.040227,2,15,1.2643,56,1
0.065936,0.17332,421.38,-5.5222,3057.7,0.047652,2,14,1.2144,70,1
0.067074,0.18875,341.47,-5.5299,3036.2,0.036894,2,15,1.1715,71,1
0.068315,0.18421,430.77,-5.5638,3036.2,0.044292,3,15,1.1588,69,1
0.084306,0.17332,652.3,-5.4563,3057.7,0.038492,2,15,1.2945,64,1
0.094453,0.17241,771.33,-5.384,3036.2,0.048193,2,15,1.3125,56,1
0.08489,0.19147,609.39,-5.2791,3014.6,0.040554,2,15,1.3068,75,1
0.077438,0.20962,461.49,-5.3876,5124.9,0.049678,4,9,1.3118,93,1
0.081309,0.19419,555.77,-5.3916,5146.4,0.04023,1,15,1.2897,94,1
0.085772,0.17967,758.05,-5.2852,3014.6,0.048083,2,15,1.3609,73,1
0.083306,0.1951,598.66,-5.3738,5124.9,0.044907,3,15,1.2519,75,1
0.079252,0.2078,563.17,-5.447,5060.3,0.05789,4,8,1.2186,87,1
0.078291,0.20508,504.23,-5.5174,5060.3,0.044824,3,8,1.2499,92,1
0.076225,0.18693,535.64,-5.2709,2971.6,0.05242,3,15,1.3376,91,1
0.083568,0.16969,498.63,-5.3192,2971.6,0.05365,2,15,1.3071,62,1
0.08183,0.17332,552.23,-5.4721,2971.6,0.073921,2,15,1.2439,87,1
0.074404,0.16152,523.93,-5.4553,2993.1,0.051478,4,9,1.1656,62,1
0.088978,0.15245,570.15,-5.4318,3014.6,0.056829,2,15,1.2608,56,1
0.090758,0.17423,807.93,-5.1914,3014.6,0.053857,2,15,1.3402,88,1
0.073149,0.18149,396.89,-5.2576,5124.9,0.04379,4,8,1.3536,80,1
0.067334,0.16334,364.33,-5.5129,3014.6,0.045418,3,14,1.1122,64,1
0.087767,0.14791,620.87,-5.4267,2627.1,0.047462,2,15,1.2367,53,1
0.1038,0.1461,930.14,-5.1897,2648.6,0.053291,2,14,1.3157,50,1
0.099124,0.1461,903,-5.2842,2627.1,0.051321,2,15,1.2787,51,1
0.086139,0.14247,652.22,-5.2894,3036.2,0.038761,2,15,1.2799,54,1
0.090669,0.14428,792.68,-5.2947,3057.7,0.044328,2,15,1.3225,60,1
0.10105,0.1461,743.68,-5.4711,2648.6,0.059562,2,15,1.1978,52,1
0.10852,0.15336,1161.7,-5.44,2648.6,0.058918,2,15,1.2751,48,1
0.11101,0.16697,906.08,-5.2803,2648.6,0.05013,2,15,1.2944,66,1
0.11074,0.16969,1138.8,-5.2305,3057.7,0.044771,3,9,1.3736,71,1
0.10596,0.16062,957.6,-5.4277,2648.6,0.049635,2,15,1.1093,64,1
0.11744,0.13975,1186,-5.5179,2734.7,0.08865,2,15,1.2025,49,1
0.11457,0.13975,946.11,-5.4054,2691.7,0.060247,2,15,1.2863,49,1
0.0985,0.14701,602.48,-5.3874,2691.7,0.042823,2,15,1.2887,49,1
0.1152,0.13612,878.45,-5.2571,2713.2,0.06081,1,15,1.4036,49,1
0.13792,0.12886,1224.1,-5.2803,2734.7,0.082747,2,15,1.4399,50,1
0.1639,0.12886,1446.6,-5.4364,2734.7,0.064419,2,15,1.358,50,1
0.16634,0.15064,1838.8,-5.3569,2777.8,0.056506,3,8,1.3545,51,1
0.16098,0.16515,1693.8,-5.3858,2799.3,0.058914,3,8,1.3468,51,1
0.17109,0.15426,1752.2,-5.2806,2799.3,0.065614,3,9,1.3723,51,1
0.15717,0.13521,1576.9,-5.4947,2734.7,0.077369,5,3,1.1438,58,1
0.13344,0.13975,1171,-5.348,2713.2,0.064843,2,15,1.3365,49,1
0.13851,0.14065,1333.1,-5.2792,2734.7,0.072057,2,15,1.3971,50,1
0.16084,0.1343,1582.8,-5.4996,2756.2,0.078006,4,3,1.1453,50,1
0.19506,0.14791,2066.1,-5.5337,2820.8,0.072838,4,3,1.3505,51,1
0.20022,0.15971,2353,-5.5246,2799.3,0.07289,4,3,1.4785,51,1
0.18834,0.16152,1775.3,-5.6023,2799.3,0.072821,4,8,1.2881,51,1
0.21243,0.14519,2605.5,-5.5954,2863.9,0.079064,6,3,1.4174,52,1
0.2283,0.14065,2852.8,-5.6309,2885.4,0.097152,6,3,1.4006,53,1
0.21625,0.15154,2521.4,-5.526,2885.4,0.098873,6,3,1.2163,53,1
0.22524,0.14791,3167,-5.6864,2842.4,0.097005,5,3,1.2149,64,1
0.24488,0.13702,2660.1,-5.5513,2820.8,0.094986,5,3,1.3238,51,1
0.22972,0.15789,3111.1,-5.587,2885.4,0.08827,6,3,1.1369,66,1
0.19806,0.18784,2395.5,-5.4734,2907,0.085058,6,3,1.1869,65,1
0.2289,0.16697,3138.8,-5.5953,2842.4,0.10072,6,3,1.3202,54,1
0.25406,0.13521,2763,-5.3452,2820.8,0.08156,5,3,1.5404,52,1
0.22014,0.15699,2704.6,-5.3996,2842.4,0.067369,6,3,1.3196,52,1
0.18234,0.19238,2489.5,-5.3647,2885.4,0.083917,6,3,1.2421,61,1
0.16493,0.21143,1953.2,-5.4367,5318.7,0.054188,6,3,1.1307,92,1
0.21085,0.17786,2370.8,-5.2223,2863.9,0.07495,6,3,1.364,68,1
0.21828,0.17786,3149.7,-5.3112,2885.4,0.078561,6,3,1.3619,65,1
0.16417,0.21688,1983.8,-5.5153,1959.5,0.074327,5,3,1.0282,92,1
0.15434,0.21234,1864.5,-5.5013,1981.1,0.074981,7,3,1.022,104,1
0.17638,0.19782,2667.5,-5.63,2885.4,0.082849,6,3,1.032,67,1
0.20324,0.17786,2463.4,-5.3674,2863.9,0.088606,4,3,1.4016,52,1
0.21613,0.16425,2495,-5.2369,2863.9,0.057277,5,3,1.5023,53,1
0.21768,0.15336,2481.1,-5.1898,2885.4,0.065504,6,3,1.4446,53,1
0.1975,0.16697,2531.3,-5.2962,2885.4,0.085296,6,3,1.322,72,1
0.17876,0.18512,2140.5,-5.3717,2928.5,0.068465,6,3,1.1733,84,1
0.17671,0.18693,2262.9,-5.5189,2928.5,0.084006,6,3,1.2085,78,1
0.16218,0.20236,2082.6,-5.4818,2928.5,0.10309,7,3,1.2068,95,1
0.16292,0.21053,1740.6,-5.5092,2928.5,0.077767,6,3,1.1352,93,1
0.17023,0.20508,2234.2,-5.2925,2928.5,0.065478,5,3,1.3174,85,1
0.16257,0.2069,1841.8,-5.3449,2928.5,0.072792,5,3,1.2723,72,1
0.14956,0.21325,1917.8,-5.6083,2928.5,0.095088,4,3,1.1062,70,1
0.16575,0.21143,1954.8,-5.4259,2971.6,0.080439,5,3,1.2404,88,1
0.15786,0.21506,1973.1,-5.5371,2950,0.081661,5,3,1.2359,73,1
0.12271,0.21779,1326.4,-5.4597,4371.2,0.073885,5,3,1.147,110,1
0.13969,0.21597,1595.5,-5.7312,2928.5,0.1175,5,3,0.93698,69,1
0.16894,0.21688,2217.2,-5.5139,5060.3,0.08163,4,3,1.1028,92,1
0.17598,0.22232,2174.7,-5.3535,5081.8,0.086001,4,3,1.2443,93,1
0.19728,0.23321,2446.1,-5.6565,2584,0.1082,4,3,0.95026,85,1
0.30603,0.17967,4292.3,-5.7585,2627.1,0.1114,5,2,1.3656,48,1
0.37467,0.12613,4640.1,-5.595,2691.7,0.10187,4,2,1.4929,49,1
0.34434,0.13249,4539.4,-5.4923,2734.7,0.11212,5,2,1.5648,50,1
0.29155,0.13339,3612.1,-5.5251,2756.2,0.095697,5,7,1.3934,50,1
0.25976,0.12976,3404.1,-5.5488,2670.1,0.10516,5,7,1.2853,49,1
0.25713,0.12886,2931.7,-5.3838,2627.1,0.09961,3,7,1.4731,48,1
0.23784,0.12432,2756.1,-5.3955,2648.6,0.080663,5,9,1.433,48,1
0.23403,0.11615,2818.2,-5.5261,2196.4,0.083269,4,9,1.3047,43,1
0.24636,0.10799,2909.9,-5.214,2217.9,0.06998,3,8,1.4623,40,1
0.17708,0.11252,1883.4,-5.3382,2196.4,0.073189,3,7,1.3415,41,1
0.086137,0.1225,499.85,-5.4919,2217.9,0.060871,1,16,0.97025,42,1
0.064369,0.1225,207.13,-5.5055,2110.3,0.051116,1,16,1.105,42,1
0.054875,0.11615,266.58,-5.3074,2196.4,0.048265,2,7,1.2033,41,1
0.048077,0.10799,129.2,-5.3519,2670.1,0.057481,2,16,1.1187,44,1
0.044115,0.10708,90.99,-5.3154,2196.4,0.027471,1,16,1.308,43,1
0.041235,0.10617,62.888,-5.2924,2217.9,0.034891,1,17,1.3718,40,1
0.038533,0.098911,43.321,-5.1865,2217.9,0.037947,1,16,1.4605,40,1
0.036072,0.099819,33.354,-5.1938,2196.4,0.035638,1,16,1.4507,40,1
0.02799,0.10345,-42.074,-5.3515,2196.4,0.037052,1,16,1.2183,40,0
0.020919,0.10526,-43.802,-5.3196,2196.4,0.039844,1,16,1.1918,45,0
0.019356,0.10254,-43.243,-5.1958,2174.9,0.023438,1,16,1.3204,41,0
0.017494,0.10526,-83.695,-5.4376,2196.4,0.021261,1,17,1.3693,40,0
0.01335,0.10617,-70.224,-5.2758,2196.4,0.021253,1,16,1.385,41,0
0.00997,0.10889,-85.321,-5.4603,2217.9,0.019641,1,17,1.134,41,0
0.0080968,0.11525,-85.505,-5.5287,2131.8,0.011497,1,17,1.0035,41,0
0.0078461,0.11525,-75.571,-5.3865,2756.2,0.017157,1,16,1.2765,46,0
0.0074241,0.1098,-77.259,-5.4664,2196.4,0.01199,1,16,1.3711,40,0
0.0064451,0.10526,-71.542,-5.4479,2196.4,0.011405,1,16,1.331,40,0
0.0053326,0.07441,-71.955,-5.4932,2217.9,0.010487,1,17,1.217,42,0
0.0034267,0.021779,-44.93,-5.8092,2196.4,0.004605,0,0,1.0599,14,0
0.12956,0.0018149,670.02,-4.4379,21.533,0.0024252,0,0,0.40609,17,0
0.11028,0.0054446,589.78,-4.5168,21.533,0.0031237,0,0,0.45609,12,0
0.095168,0.013612,432.52,-4.7454,43.066,0.0010121,0,0,0.054461,5,0
0.09062,0.020871,469.75,-4.6224,21.533,0.0038552,0,0,0.51253,4,0
0.085835,0.018149,334.62,-4.7472,21.533,0.011483,1,25,0.40719,12,1
0.13335,0.010889,731.49,-4.8415,21.533,0.046641,2,12,0.43906,44,1
0.18691,0.010889,2004.8,-4.7263,21.533,0.064685,2,13,0.55853,44,1
0.18104,0.029946,1561.5,-4.76,21.533,0.02175,2,13,0.66013,22,1
0.19691,0.040835,1861.7,-4.7566,43.066,0.014071,2,9,0.41803,29,1
0.22463,0.016334,2279.9,-4.447,21.533,0.034853,2,13,0.67254,39,1
0.19092,0.016334,1495.5,-4.5995,21.533,0.024686,2,13,0.40202,24,1
0.13432,0.037205,1172.6,-5.0717,21.533,0.0030951,0,0,0.46356,20,1
0.13087,0.038113,811.16,-4.9824,43.066,0.0010951,0,0,0.60517,20,1
0.18312,0.039927,2038.3,-4.5278,21.533,0.0080938,0,0,1.1293,20,1
0.20462,0.045372,2017.3,-4.6152,21.533,0.0046137,0,0,1.1674,19,1
0.2022,0.044465,1510.7,-4.7889,1033.6,0.0012377,0,0,1.0552,19,1
0.18848,0.046279,2101.3,-4.5629,1033.6,0.0088369,0,0,1.3532,19,1
0.20366,0.049909,1467.5,-4.7887,1076.7,0.0046659,0,0,1.0286,19,1
0.24428,0.049002,2709.6,-4.4875,1076.7,0.01297,2,13,1.4476,19,1
0.23374,0.047187,2358.2,-4.5086,1076.7,0.01604,5,9,1.3143,20,1
0.17177,0.050817,1395.1,-4.7762,1098.2,0.017008,5,6,1.01,20,1
0.21083,0.036298,1658.2,-4.7257,21.533,0.024376,2,6,0.2922,30,1
0.26944,0.0090744,2855.1,-4.4004,21.533,0.025484,3,6,0.501,32,1
0.22551,0.026316,2098.3,-4.8991,21.533,0.054174,2,6,0.28556,35,1
0.17167,0.054446,1343.7,-5.1856,64.6,0.035762,3,6,0.50252,32,1
0.19001,0.064428,2049.3,-5.0137,1141.3,0.034745,3,2,1.1952,31,1
0.29879,0.058076,2923.1,-4.7835,21.533,0.032292,3,2,1.0621,32,1
0.38586,0.058076,4569.6,-4.5994,21.533,0.032308,2,6,1.3452,32,1
0.40636,0.07441,4273.1,-4.6709,1765.7,0.054835,4,6,1.4171,32,1
0.40939,0.075318,4329.1,-4.9801,1765.7,0.035579,4,6,1.4199,32,1
0.41944,0.078947,5837.6,-5.0475,1744.2,0.059075,5,6,1.4033,32,1
0.3929,0.089837,5214.4,-5.3217,1765.7,0.055418,3,6,0.88388,32,1
0.36325,0.079855,5655.3,-5.2398,1679.6,0.082469,2,9,0.95676,32,1
0.33744,0.080762,4518.3,-5.1939,21.533,0.051854,4,5,0.8913,37,1
0.29603,0.097096,4290.4,-5.2127,2174.9,0.046275,5,5,0.84202,46,1
0.29096,0.094374,4003.3,-5.1419,21.533,0.039241,5,6,0.94952,44,1
0.28414,0.094374,3698.4,-5.1199,1636.5,0.057409,4,5,1.0228,33,1
0.28494,0.096189,3632.5,-5.0524,1658.1,0.047058,4,5,1.2027,30,1
0.27736,0.097096,3605.4,-4.9473,1636.5,0.039559,2,20,1.124,33,1
0.25554,0.090744,3146.1,-4.975,1636.5,0.040423,2,18,1.1793,35,1
0.24607,0.082577,3115.7,-4.9178,1658.1,0.02795,2,19,1.1601,39,1
0.24066,0.086207,3004.8,-5.0218,1658.1,0.029488,5,5,1.0711,34,1
0.25938,0.084392,3211.7,-5.0691,1636.5,0.04469,4,5,1.0159,38,1
0.27717,0.077132,3790.1,-4.9998,1098.2,0.043993,3,6,1.1067,36,1
0.25343,0.088929,3631.7,-5.3589,1098.2,0.064078,3,6,1.1533,34,1
0.2256,0.10526,2560.8,-5.2438,2734.7,0.052986,4,6,1.1383,53,1
0.22953,0.11434,2855.9,-5.081,1098.2,0.033287,4,6,1.3193,54,1
0.24251,0.12341,3117,-5.0485,2734.7,0.04209,4,6,1.3359,51,1
0.23609,0.12523,2956.2,-5.204,2756.2,0.054574,5,6,1.1903,61,1
0.23168,0.12341,3109.4,-5.1994,1098.2,0.04449,5,6,1.0689,66,1
0.23001,0.11434,3588.4,-5.2195,2217.9,0.053873,4,6,1.1489,59,1
0.20733,0.12432,2409.4,-5.3487,1658.1,0.067394,4,6,1.1052,59,1
0.20361,0.11706,2892.4,-5.1987,2734.7,0.052417,4,6,1.1366,60,1
0.25911,0.093466,3174.4,-5.1928,21.533,0.062887,6,6,1.0978,50,1
0.26504,0.1098,4004.6,-5.0614,21.533,0.058021,4,6,1.0701,49,1
0.25066,0.10708,3226.8,-5.3938,1098.2,0.084105,4,6,0.9895,49,1
0.27739,0.077132,4117.7,-5.1777,21.533,0.070262,6,6,1.1326,31,1
0.2678,0.077132,3380.1,-5.1594,21.533,0.054183,3,9,1.0305,38,1
0.28049,0.079855,3376.4,-5.0429,1076.7,0.039702,3,7,0.99924,22,1
0.29059,0.064428,4161.5,-5.0534,21.533,0.049988,4,7,1.1422,22,1
0.23708,0.058984,2974.1,-5.2048,21.533,0.070317,3,7,0.83532,34,1
0.20486,0.057169,2574.9,-5.229,1012.1,0.046265,3,8,0.87931,26,1
0.22882,0.046279,3053.2,-5.0422,21.533,0.034937,1,9,0.74098,29,1
0.26241,0.021779,2904.6,-4.9997,21.533,0.023192,2,17,0.52611,36,1
0.23248,0.013612,2058.8,-4.9334,21.533,0.017252,2,17,0.3139,38,1
0.18609,0.020871,1903.2,-5.0874,64.6,0.007836,0,0,0.15289,39,1
0.21946,0.014519,2071.4,-4.645,21.533,0.019263,1,30,0.49843,30,1
0.18665,0.028131,1661.8,-4.8187,21.533,0.020568,1,31,0.33577,27,1
0.10285,0.041742,495.3,-5.2551,64.6,0.010709,1,26,0.31694,28,1
0.095654,0.03176,733.45,-4.9638,21.533,0.008453,0,0,0.596,23,0
0.088848,0.040835,518.37,-5.1952,646,0.0065208,0,0,0.62067,12,0
0.096268,0.03902,658.57,-5.1013,21.533,0.0045553,0,0,0.48519,18,0
0.096872,0.028131,793.51,-4.8679,21.533,0.0070216,0,0,0.39722,16,0
0.11279,0.028131,755.61,-4.9202,624.46,0.008807,0,0,0.45,13,0
0.15644,0.014519,1286.1,-4.5616,21.533,0.012389,1,29,0.3347,19,0
0.14486,0.012704,1221.5,-4.538,21.533,0.0054142,0,0,0.32096,19,0
0.087756,0.025408,591.17,-4.9423,21.533,0.0068424,0,0,0.23997,14,0
0.071357,0.029946,370.73,-5.1565,107.67,0.0050831,0,0,0.34769,16,0
0.078892,0.024501,458.58,-4.9855,21.533,0.0035976,0,0,0.43873,18,0
0.078049,0.025408,400.85,-4.9567,21.533,0,0,0,0.52323,11,0
0.099086,0.023593,432.45,-5.0486,21.533,0.009404,0,0,0.48341,12,0
0.10581,0.010889,822.03,-4.7545,107.67,0.00070788,0,0,0.30138,11,0
0.081939,0.019964,495.66,-5.0613,21.533,0.0026839,0,0,0.19431,15,0
0.090938,0.030853,623.52,-5.1295,107.67,0.0062405,0,0,0.41914,14,1
0.1031,0.036298,795.21,-5.2092,107.67,0.016152,2,14,0.47957,26,1
0.099133,0.055354,548.01,-5.4572,107.67,0.028615,2,13,0.28755,37,1
0.13161,0.066243,1299.7,-5.0332,21.533,0.021062,1,14,0.47674,49,1
0.15212,0.073503,1946.2,-4.9191,21.533,0.023632,2,14,0.64772,34,1
0.15621,0.066243,1498.9,-5.0704,1205.9,0.022864,2,16,0.84491,28,1
0.16715,0.051724,1529.5,-5.071,1205.9,0.016141,1,29,0.96615,22,1
0.16667,0.058076,1778.1,-4.8954,1184.3,0.0092042,0,0,1.2844,22,1
0.16045,0.054446,1419.2,-5.0246,1184.3,0.016167,1,28,1.1222,22,1
0.14345,0.053539,1295.3,-5.1589,602.93,0.012285,1,27,0.84834,22,1
0.1686,0.054446,1395.6,-5.2382,602.93,0.013863,2,18,0.58194,42,1
0.23865,0.060799,3028.1,-4.9484,21.533,0.031939,3,6,1.1582,32,1
0.29556,0.07804,3161.2,-4.9202,1744.2,0.03863,3,6,1.3976,32,1
0.31997,0.098004,4170,-5.0752,1765.7,0.050053,4,5,1.3216,36,1
0.35163,0.11615,4567.2,-5.1418,2368.7,0.051149,3,5,1.261,43,1
0.40868,0.11887,5069,-5.1195,2368.7,0.077928,3,8,1.397,43,1
0.44518,0.12523,6444.4,-5.2247,2347.1,0.097163,4,6,1.3263,43,1
0.45007,0.13884,6819.1,-5.4227,2907,0.077786,4,6,1.2722,53,1
0.42067,0.14247,7638.9,-5.6502,2885.4,0.076312,6,2,1.1386,55,1
0.39099,0.14247,7236.7,-5.7301,2261,0.076993,6,2,1.1156,44,1
0.40305,0.14882,7523.7,-5.731,2239.5,0.086895,5,2,1.0936,51,1
0.42295,0.1461,7845.9,-5.6111,2756.2,0.092893,5,6,1.207,69,1
0.3972,0.15064,7321.1,-5.7044,2777.8,0.066834,6,6,1.0658,69,1
0.39742,0.13975,6534.1,-5.6442,2799.3,0.080503,4,6,1.3147,48,1
0.43706,0.12432,6481.4,-5.4876,2239.5,0.074222,4,6,1.441,45,1
0.45421,0.12976,7176.7,-5.4664,2239.5,0.078396,3,9,1.498,41,1
0.43941,0.12886,7122.4,-5.5138,2239.5,0.07364,3,10,1.4532,44,1
0.44041,0.1225,6534.8,-5.5029,2239.5,0.06729,4,6,1.448,41,1
0.47004,0.12795,7189.6,-5.5721,2842.4,0.1066,6,2,1.403,52,1
0.4753,0.13521,7531.1,-5.5055,2885.4,0.10327,5,6,1.2842,53,1
0.47154,0.1343,7357.3,-5.4426,2885.4,0.076138,3,10,1.3888,54,1
0.44592,0.13339,6991.6,-5.4968,2885.4,0.08391,3,10,1.2247,62,1
0.4442,0.13249,6589.7,-5.3776,2863.9,0.10357,4,10,1.3426,52,1
0.45069,0.13521,6972.7,-5.3167,2885.4,0.085715,6,6,1.3492,63,1
0.44772,0.13339,6625.1,-5.3039,2842.4,0.060477,5,6,1.39,52,1
0.44809,0.13612,6377.5,-5.3448,2842.4,0.080374,3,9,1.4912,52,1
0.42595,0.13793,6602.5,-5.3167,2863.9,0.070839,5,7,1.3656,52,1
0.42565,0.12704,6509.3,-5.3681,2885.4,0.092925,6,10,1.2407,64,1
0.4056,0.11615,6431,-5.3599,2304.1,0.078956,3,10,1.2074,60,1
